,date,PM2.5,date_utc,url_date,temp,wind,dir
7449,2021-05-07 09:00:00,17.0,2021-05-07 02:00:00,2021/05/07/0200Z,27.1,34,130
7450,2021-05-07 10:00:00,17.0,2021-05-07 03:00:00,2021/05/07/0300Z,27.5,36,120
7451,2021-05-07 11:00:00,17.0,2021-05-07 04:00:00,2021/05/07/0400Z,27.8,36,120
7452,2021-05-07 12:00:00,17.0,2021-05-07 05:00:00,2021/05/07/0500Z,28.2,26,105
7453,2021-05-07 13:00:00,,2021-05-07 06:00:00,2021/05/07/0600Z,29.5,29,100
7454,2021-05-07 14:00:00,17.0,2021-05-07 07:00:00,2021/05/07/0700Z,29.8,28,90
7455,2021-05-07 15:00:00,16.0,2021-05-07 08:00:00,2021/05/07/0800Z,30.6,29,80
7456,2021-05-07 16:00:00,16.0,2021-05-07 09:00:00,2021/05/07/0900Z,31.2,27,70
7457,2021-05-07 17:00:00,16.0,2021-05-07 10:00:00,2021/05/07/1000Z,30.9,25,70
7458,2021-05-07 18:00:00,,2021-05-07 11:00:00,2021/05/07/1100Z,30.1,23,75
7459,2021-05-07 19:00:00,16.0,2021-05-07 12:00:00,2021/05/07/1200Z,29.0,21,75
7460,2021-05-07 20:00:00,16.0,2021-05-07 13:00:00,2021/05/07/1300Z,28.8,23,85
7461,2021-05-07 21:00:00,,2021-05-07 14:00:00,2021/05/07/1400Z,28.4,25,85
7462,2021-05-07 22:00:00,16.0,2021-05-07 15:00:00,2021/05/07/1500Z,27.9,31,90
7463,2021-05-07 23:00:00,15.0,2021-05-07 16:00:00,2021/05/07/1600Z,27.2,34,90
7464,2021-05-08 00:00:00,,2021-05-07 17:00:00,2021/05/07/1700Z,27.0,33,95
7465,2021-05-08 01:00:00,15.0,2021-05-07 18:00:00,2021/05/07/1800Z,26.9,31,100
7466,2021-05-08 02:00:00,15.0,2021-05-07 19:00:00,2021/05/07/1900Z,27.0,29,105
7467,2021-05-08 03:00:00,15.0,2021-05-07 20:00:00,2021/05/07/2000Z,26.9,28,110
7468,2021-05-08 04:00:00,15.0,2021-05-07 21:00:00,2021/05/07/2100Z,26.7,27,105
7469,2021-05-08 05:00:00,16.0,2021-05-07 22:00:00,2021/05/07/2200Z,26.6,26,110
7470,2021-05-08 06:00:00,16.0,2021-05-07 23:00:00,2021/05/07/2300Z,26.5,26,110
7471,2021-05-08 07:00:00,16.0,2021-05-08 00:00:00,2021/05/08/0000Z,27.1,23,110
7472,2021-05-08 08:00:00,,2021-05-08 01:00:00,2021/05/08/0100Z,28.2,23,110
7473,2021-05-08 09:00:00,17.0,2021-05-08 02:00:00,2021/05/08/0200Z,29.4,23,115
7474,2021-05-08 10:00:00,17.0,2021-05-08 03:00:00,2021/05/08/0300Z,30.6,22,120
7475,2021-05-08 11:00:00,17.0,2021-05-08 04:00:00,2021/05/08/0400Z,31.9,21,120
7476,2021-05-08 12:00:00,,2021-05-08 05:00:00,2021/05/08/0500Z,32.9,16,115
7477,2021-05-08 13:00:00,18.0,2021-05-08 06:00:00,2021/05/08/0600Z,33.4,11,95
7478,2021-05-08 14:00:00,18.0,2021-05-08 07:00:00,2021/05/08/0700Z,33.6,10,90
7479,2021-05-08 15:00:00,19.0,2021-05-08 08:00:00,2021/05/08/0800Z,33.3,9,95
7480,2021-05-08 16:00:00,19.0,2021-05-08 09:00:00,2021/05/08/0900Z,33.3,11,100
7481,2021-05-08 17:00:00,20.0,2021-05-08 10:00:00,2021/05/08/1000Z,33.2,12,90
7482,2021-05-08 18:00:00,20.0,2021-05-08 11:00:00,2021/05/08/1100Z,32.1,8,105
7483,2021-05-08 19:00:00,20.0,2021-05-08 12:00:00,2021/05/08/1200Z,31.1,5,125
7484,2021-05-08 20:00:00,20.0,2021-05-08 13:00:00,2021/05/08/1300Z,30.1,8,165
7485,2021-05-08 21:00:00,20.0,2021-05-08 14:00:00,2021/05/08/1400Z,29.6,7,175
7486,2021-05-08 22:00:00,20.0,2021-05-08 15:00:00,2021/05/08/1500Z,28.8,10,135
7487,2021-05-08 23:00:00,20.0,2021-05-08 16:00:00,2021/05/08/1600Z,28.0,11,165
7488,2021-05-09 00:00:00,,2021-05-08 17:00:00,2021/05/08/1700Z,28.0,11,190
7489,2021-05-09 01:00:00,20.0,2021-05-08 18:00:00,2021/05/08/1800Z,27.6,12,195
7490,2021-05-09 02:00:00,20.0,2021-05-08 19:00:00,2021/05/08/1900Z,27.5,12,215
7491,2021-05-09 03:00:00,20.0,2021-05-08 20:00:00,2021/05/08/2000Z,27.6,12,230
7492,2021-05-09 04:00:00,20.0,2021-05-08 21:00:00,2021/05/08/2100Z,27.7,12,245
7493,2021-05-09 05:00:00,20.0,2021-05-08 22:00:00,2021/05/08/2200Z,27.7,11,245
7494,2021-05-09 06:00:00,19.0,2021-05-08 23:00:00,2021/05/08/2300Z,27.7,10,235
7495,2021-05-09 07:00:00,19.0,2021-05-09 00:00:00,2021/05/09/0000Z,27.8,9,235
7496,2021-05-09 08:00:00,19.0,2021-05-09 01:00:00,2021/05/09/0100Z,28.4,10,235
7497,2021-05-09 09:00:00,19.0,2021-05-09 02:00:00,2021/05/09/0200Z,29.6,8,225
7498,2021-05-09 10:00:00,19.0,2021-05-09 03:00:00,2021/05/09/0300Z,30.9,6,215
7499,2021-05-09 11:00:00,19.0,2021-05-09 04:00:00,2021/05/09/0400Z,31.9,4,205
7500,2021-05-09 12:00:00,19.0,2021-05-09 05:00:00,2021/05/09/0500Z,32.6,4,205
7501,2021-05-09 13:00:00,19.0,2021-05-09 06:00:00,2021/05/09/0600Z,33.2,4,240
7502,2021-05-09 14:00:00,,2021-05-09 07:00:00,2021/05/09/0700Z,33.6,4,250
7503,2021-05-09 15:00:00,18.0,2021-05-09 08:00:00,2021/05/09/0800Z,33.7,4,260
7504,2021-05-09 16:00:00,18.0,2021-05-09 09:00:00,2021/05/09/0900Z,33.7,3,285
7505,2021-05-09 17:00:00,18.0,2021-05-09 10:00:00,2021/05/09/1000Z,33.4,1,305
7506,2021-05-09 18:00:00,18.0,2021-05-09 11:00:00,2021/05/09/1100Z,32.7,1,225
7507,2021-05-09 19:00:00,18.0,2021-05-09 12:00:00,2021/05/09/1200Z,31.7,3,205
7508,2021-05-09 20:00:00,18.0,2021-05-09 13:00:00,2021/05/09/1300Z,31.4,5,210
7509,2021-05-09 21:00:00,18.0,2021-05-09 14:00:00,2021/05/09/1400Z,31.0,1,225
7510,2021-05-09 22:00:00,18.0,2021-05-09 15:00:00,2021/05/09/1500Z,30.7,1,255
7511,2021-05-09 23:00:00,19.0,2021-05-09 16:00:00,2021/05/09/1600Z,30.3,2,170
7512,2021-05-10 00:00:00,19.0,2021-05-09 17:00:00,2021/05/09/1700Z,30.0,4,155
7513,2021-05-10 01:00:00,19.0,2021-05-09 18:00:00,2021/05/09/1800Z,29.8,3,200
7514,2021-05-10 02:00:00,,2021-05-09 19:00:00,2021/05/09/1900Z,29.5,4,205
7515,2021-05-10 03:00:00,19.0,2021-05-09 20:00:00,2021/05/09/2000Z,29.5,5,210
7516,2021-05-10 04:00:00,19.0,2021-05-09 21:00:00,2021/05/09/2100Z,29.2,6,220
7517,2021-05-10 05:00:00,19.0,2021-05-09 22:00:00,2021/05/09/2200Z,29.0,7,230
7518,2021-05-10 06:00:00,19.0,2021-05-09 23:00:00,2021/05/09/2300Z,28.9,8,230
7519,2021-05-10 07:00:00,19.0,2021-05-10 00:00:00,2021/05/10/0000Z,29.5,9,220
7520,2021-05-10 08:00:00,19.0,2021-05-10 01:00:00,2021/05/10/0100Z,30.6,10,210
7521,2021-05-10 09:00:00,19.0,2021-05-10 02:00:00,2021/05/10/0200Z,31.5,11,205
7522,2021-05-10 10:00:00,19.0,2021-05-10 03:00:00,2021/05/10/0300Z,32.3,13,205
7523,2021-05-10 11:00:00,19.0,2021-05-10 04:00:00,2021/05/10/0400Z,33.2,12,210
7524,2021-05-10 12:00:00,,2021-05-10 05:00:00,2021/05/10/0500Z,33.8,11,215
7525,2021-05-10 13:00:00,19.0,2021-05-10 06:00:00,2021/05/10/0600Z,34.0,12,225
7526,2021-05-10 14:00:00,19.0,2021-05-10 07:00:00,2021/05/10/0700Z,34.4,12,225
7527,2021-05-10 15:00:00,19.0,2021-05-10 08:00:00,2021/05/10/0800Z,34.5,11,230
7528,2021-05-10 16:00:00,,2021-05-10 09:00:00,2021/05/10/0900Z,34.4,10,230
7529,2021-05-10 17:00:00,18.0,2021-05-10 10:00:00,2021/05/10/1000Z,34.0,7,250
7530,2021-05-10 18:00:00,18.0,2021-05-10 11:00:00,2021/05/10/1100Z,33.0,5,290
7531,2021-05-10 19:00:00,18.0,2021-05-10 12:00:00,2021/05/10/1200Z,31.6,3,225
7532,2021-05-10 20:00:00,18.0,2021-05-10 13:00:00,2021/05/10/1300Z,31.1,7,170
7533,2021-05-10 21:00:00,18.0,2021-05-10 14:00:00,2021/05/10/1400Z,30.7,12,165
7534,2021-05-10 22:00:00,17.0,2021-05-10 15:00:00,2021/05/10/1500Z,30.3,15,175
7535,2021-05-10 23:00:00,17.0,2021-05-10 16:00:00,2021/05/10/1600Z,29.7,11,180
7536,2021-05-11 00:00:00,17.0,2021-05-10 17:00:00,2021/05/10/1700Z,29.2,13,190
7537,2021-05-11 01:00:00,16.0,2021-05-10 18:00:00,2021/05/10/1800Z,29.3,15,195
7538,2021-05-11 02:00:00,16.0,2021-05-10 19:00:00,2021/05/10/1900Z,29.3,15,200
7539,2021-05-11 03:00:00,16.0,2021-05-10 20:00:00,2021/05/10/2000Z,29.2,16,200
7540,2021-05-11 04:00:00,16.0,2021-05-10 21:00:00,2021/05/10/2100Z,29.0,16,205
7541,2021-05-11 05:00:00,16.0,2021-05-10 22:00:00,2021/05/10/2200Z,29.0,16,205
7542,2021-05-11 06:00:00,16.0,2021-05-10 23:00:00,2021/05/10/2300Z,29.0,15,205
7543,2021-05-11 07:00:00,16.0,2021-05-11 00:00:00,2021/05/11/0000Z,29.5,15,205
7544,2021-05-11 08:00:00,16.0,2021-05-11 01:00:00,2021/05/11/0100Z,30.5,14,205
7545,2021-05-11 09:00:00,16.0,2021-05-11 02:00:00,2021/05/11/0200Z,31.5,13,215
7546,2021-05-11 10:00:00,,2021-05-11 03:00:00,2021/05/11/0300Z,32.4,12,220
7547,2021-05-11 11:00:00,16.0,2021-05-11 04:00:00,2021/05/11/0400Z,33.1,12,210
7548,2021-05-11 12:00:00,16.0,2021-05-11 05:00:00,2021/05/11/0500Z,33.8,12,210
7549,2021-05-11 13:00:00,,2021-05-11 06:00:00,2021/05/11/0600Z,34.3,12,225
7550,2021-05-11 14:00:00,16.0,2021-05-11 07:00:00,2021/05/11/0700Z,34.5,12,230
7551,2021-05-11 15:00:00,16.0,2021-05-11 08:00:00,2021/05/11/0800Z,34.4,11,245
7552,2021-05-11 16:00:00,17.0,2021-05-11 09:00:00,2021/05/11/0900Z,33.8,9,255
7553,2021-05-11 17:00:00,17.0,2021-05-11 10:00:00,2021/05/11/1000Z,33.3,9,270
7554,2021-05-11 18:00:00,17.0,2021-05-11 11:00:00,2021/05/11/1100Z,32.8,11,285
7555,2021-05-11 19:00:00,17.0,2021-05-11 12:00:00,2021/05/11/1200Z,31.9,11,300
7556,2021-05-11 20:00:00,17.0,2021-05-11 13:00:00,2021/05/11/1300Z,31.1,7,300
7557,2021-05-11 21:00:00,17.0,2021-05-11 14:00:00,2021/05/11/1400Z,30.9,4,290
7558,2021-05-11 22:00:00,17.0,2021-05-11 15:00:00,2021/05/11/1500Z,30.7,3,210
7559,2021-05-11 23:00:00,17.0,2021-05-11 16:00:00,2021/05/11/1600Z,30.5,7,175
7560,2021-05-12 00:00:00,17.0,2021-05-11 17:00:00,2021/05/11/1700Z,30.3,9,175
7561,2021-05-12 01:00:00,17.0,2021-05-11 18:00:00,2021/05/11/1800Z,30.2,8,180
7562,2021-05-12 02:00:00,17.0,2021-05-11 19:00:00,2021/05/11/1900Z,30.0,10,205
7563,2021-05-12 03:00:00,17.0,2021-05-11 20:00:00,2021/05/11/2000Z,29.9,14,220
7564,2021-05-12 04:00:00,17.0,2021-05-11 21:00:00,2021/05/11/2100Z,29.9,16,220
7565,2021-05-12 05:00:00,17.0,2021-05-11 22:00:00,2021/05/11/2200Z,29.9,15,225
7566,2021-05-12 06:00:00,17.0,2021-05-11 23:00:00,2021/05/11/2300Z,29.6,14,220
7567,2021-05-12 07:00:00,16.0,2021-05-12 00:00:00,2021/05/12/0000Z,30.2,11,230
7568,2021-05-12 08:00:00,16.0,2021-05-12 01:00:00,2021/05/12/0100Z,31.1,11,230
7569,2021-05-12 09:00:00,16.0,2021-05-12 02:00:00,2021/05/12/0200Z,31.9,9,235
7570,2021-05-12 10:00:00,16.0,2021-05-12 03:00:00,2021/05/12/0300Z,32.8,8,230
7571,2021-05-12 11:00:00,16.0,2021-05-12 04:00:00,2021/05/12/0400Z,33.5,9,210
7572,2021-05-12 12:00:00,16.0,2021-05-12 05:00:00,2021/05/12/0500Z,34.2,8,210
7573,2021-05-12 13:00:00,16.0,2021-05-12 06:00:00,2021/05/12/0600Z,34.8,8,210
7574,2021-05-12 14:00:00,,2021-05-12 07:00:00,2021/05/12/0700Z,34.8,7,220
7575,2021-05-12 15:00:00,16.0,2021-05-12 08:00:00,2021/05/12/0800Z,34.5,7,235
7576,2021-05-12 16:00:00,16.0,2021-05-12 09:00:00,2021/05/12/0900Z,33.9,6,240
7577,2021-05-12 17:00:00,16.0,2021-05-12 10:00:00,2021/05/12/1000Z,33.3,4,270
7578,2021-05-12 18:00:00,16.0,2021-05-12 11:00:00,2021/05/12/1100Z,32.7,5,290
7579,2021-05-12 19:00:00,16.0,2021-05-12 12:00:00,2021/05/12/1200Z,31.8,4,280
7580,2021-05-12 20:00:00,16.0,2021-05-12 13:00:00,2021/05/12/1300Z,31.2,2,210
7581,2021-05-12 21:00:00,16.0,2021-05-12 14:00:00,2021/05/12/1400Z,30.9,2,165
7582,2021-05-12 22:00:00,16.0,2021-05-12 15:00:00,2021/05/12/1500Z,30.6,4,145
7583,2021-05-12 23:00:00,16.0,2021-05-12 16:00:00,2021/05/12/1600Z,30.5,6,155
7584,2021-05-13 00:00:00,16.0,2021-05-12 17:00:00,2021/05/12/1700Z,30.4,8,165
7585,2021-05-13 01:00:00,,2021-05-12 18:00:00,2021/05/12/1800Z,30.3,11,175
7586,2021-05-13 02:00:00,15.0,2021-05-12 19:00:00,2021/05/12/1900Z,30.2,11,185
7587,2021-05-13 03:00:00,15.0,2021-05-12 20:00:00,2021/05/12/2000Z,30.1,11,200
7588,2021-05-13 04:00:00,15.0,2021-05-12 21:00:00,2021/05/12/2100Z,30.0,10,210
7589,2021-05-13 05:00:00,15.0,2021-05-12 22:00:00,2021/05/12/2200Z,30.0,11,210
7590,2021-05-13 06:00:00,,2021-05-12 23:00:00,2021/05/12/2300Z,29.8,11,205
7591,2021-05-13 07:00:00,15.0,2021-05-13 00:00:00,2021/05/13/0000Z,30.4,11,205
7592,2021-05-13 08:00:00,15.0,2021-05-13 01:00:00,2021/05/13/0100Z,31.3,12,205
7593,2021-05-13 09:00:00,15.0,2021-05-13 02:00:00,2021/05/13/0200Z,32.3,11,205
7594,2021-05-13 10:00:00,15.0,2021-05-13 03:00:00,2021/05/13/0300Z,33.0,11,200
7595,2021-05-13 11:00:00,15.0,2021-05-13 04:00:00,2021/05/13/0400Z,33.7,10,195
7596,2021-05-13 12:00:00,15.0,2021-05-13 05:00:00,2021/05/13/0500Z,34.3,9,195
7597,2021-05-13 13:00:00,15.0,2021-05-13 06:00:00,2021/05/13/0600Z,34.8,8,195
7598,2021-05-13 14:00:00,15.0,2021-05-13 07:00:00,2021/05/13/0700Z,34.9,9,195
7599,2021-05-13 15:00:00,15.0,2021-05-13 08:00:00,2021/05/13/0800Z,34.7,10,210
7600,2021-05-13 16:00:00,15.0,2021-05-13 09:00:00,2021/05/13/0900Z,34.5,9,225
7601,2021-05-13 17:00:00,15.0,2021-05-13 10:00:00,2021/05/13/1000Z,34.1,8,235
7602,2021-05-13 18:00:00,15.0,2021-05-13 11:00:00,2021/05/13/1100Z,33.3,10,265
7603,2021-05-13 19:00:00,15.0,2021-05-13 12:00:00,2021/05/13/1200Z,32.1,9,270
7604,2021-05-13 20:00:00,15.0,2021-05-13 13:00:00,2021/05/13/1300Z,31.5,6,255
7605,2021-05-13 21:00:00,15.0,2021-05-13 14:00:00,2021/05/13/1400Z,31.1,7,225
7606,2021-05-13 22:00:00,15.0,2021-05-13 15:00:00,2021/05/13/1500Z,30.9,9,220
7607,2021-05-13 23:00:00,15.0,2021-05-13 16:00:00,2021/05/13/1600Z,31.0,9,200
7608,2021-05-14 00:00:00,15.0,2021-05-13 17:00:00,2021/05/13/1700Z,30.7,7,195
7609,2021-05-14 01:00:00,15.0,2021-05-13 18:00:00,2021/05/13/1800Z,30.4,8,205
7610,2021-05-14 02:00:00,15.0,2021-05-13 19:00:00,2021/05/13/1900Z,30.3,8,205
7611,2021-05-14 03:00:00,15.0,2021-05-13 20:00:00,2021/05/13/2000Z,30.2,10,195
7612,2021-05-14 04:00:00,15.0,2021-05-13 21:00:00,2021/05/13/2100Z,30.0,11,195
7613,2021-05-14 05:00:00,15.0,2021-05-13 22:00:00,2021/05/13/2200Z,29.8,12,190
7614,2021-05-14 06:00:00,15.0,2021-05-13 23:00:00,2021/05/13/2300Z,29.7,12,195
7615,2021-05-14 07:00:00,15.0,2021-05-14 00:00:00,2021/05/14/0000Z,30.4,12,195
7616,2021-05-14 08:00:00,15.0,2021-05-14 01:00:00,2021/05/14/0100Z,31.5,12,200
7617,2021-05-14 09:00:00,15.0,2021-05-14 02:00:00,2021/05/14/0200Z,32.3,11,195
7618,2021-05-14 10:00:00,14.0,2021-05-14 03:00:00,2021/05/14/0300Z,33.2,12,190
7619,2021-05-14 11:00:00,15.0,2021-05-14 04:00:00,2021/05/14/0400Z,34.0,13,190
7620,2021-05-14 12:00:00,15.0,2021-05-14 05:00:00,2021/05/14/0500Z,34.7,12,195
7621,2021-05-14 13:00:00,15.0,2021-05-14 06:00:00,2021/05/14/0600Z,35.1,10,200
7622,2021-05-14 14:00:00,15.0,2021-05-14 07:00:00,2021/05/14/0700Z,35.3,9,200
7623,2021-05-14 15:00:00,15.0,2021-05-14 08:00:00,2021/05/14/0800Z,35.4,8,205
7624,2021-05-14 16:00:00,15.0,2021-05-14 09:00:00,2021/05/14/0900Z,35.2,9,205
7625,2021-05-14 17:00:00,14.0,2021-05-14 10:00:00,2021/05/14/1000Z,34.5,7,210
7626,2021-05-14 18:00:00,15.0,2021-05-14 11:00:00,2021/05/14/1100Z,33.5,4,230
7627,2021-05-14 19:00:00,14.0,2021-05-14 12:00:00,2021/05/14/1200Z,32.4,4,145
7628,2021-05-14 20:00:00,14.0,2021-05-14 13:00:00,2021/05/14/1300Z,31.5,6,140
7629,2021-05-14 21:00:00,14.0,2021-05-14 14:00:00,2021/05/14/1400Z,31.1,11,150
7630,2021-05-14 22:00:00,14.0,2021-05-14 15:00:00,2021/05/14/1500Z,30.8,13,165
7631,2021-05-14 23:00:00,14.0,2021-05-14 16:00:00,2021/05/14/1600Z,30.7,14,170
7632,2021-05-15 00:00:00,14.0,2021-05-14 17:00:00,2021/05/14/1700Z,30.5,13,180
7633,2021-05-15 01:00:00,14.0,2021-05-14 18:00:00,2021/05/14/1800Z,30.4,14,190
7634,2021-05-15 02:00:00,14.0,2021-05-14 19:00:00,2021/05/14/1900Z,30.4,14,195
7635,2021-05-15 03:00:00,14.0,2021-05-14 20:00:00,2021/05/14/2000Z,30.1,14,195
7636,2021-05-15 04:00:00,14.0,2021-05-14 21:00:00,2021/05/14/2100Z,29.7,13,195
7637,2021-05-15 05:00:00,14.0,2021-05-14 22:00:00,2021/05/14/2200Z,29.8,11,195
7638,2021-05-15 06:00:00,15.0,2021-05-14 23:00:00,2021/05/14/2300Z,29.6,10,195
7639,2021-05-15 07:00:00,14.0,2021-05-15 00:00:00,2021/05/15/0000Z,30.2,8,200
7640,2021-05-15 08:00:00,15.0,2021-05-15 01:00:00,2021/05/15/0100Z,31.2,8,195
7641,2021-05-15 09:00:00,14.0,2021-05-15 02:00:00,2021/05/15/0200Z,32.2,7,195
7642,2021-05-15 10:00:00,14.0,2021-05-15 03:00:00,2021/05/15/0300Z,33.2,7,185
7643,2021-05-15 11:00:00,14.0,2021-05-15 04:00:00,2021/05/15/0400Z,34.0,7,185
7644,2021-05-15 12:00:00,,2021-05-15 05:00:00,2021/05/15/0500Z,34.7,6,185
7645,2021-05-15 13:00:00,14.0,2021-05-15 06:00:00,2021/05/15/0600Z,35.0,5,175
7646,2021-05-15 14:00:00,14.0,2021-05-15 07:00:00,2021/05/15/0700Z,34.5,5,185
7647,2021-05-15 15:00:00,14.0,2021-05-15 08:00:00,2021/05/15/0800Z,33.9,4,190
7648,2021-05-15 16:00:00,14.0,2021-05-15 09:00:00,2021/05/15/0900Z,33.7,4,165
7649,2021-05-15 17:00:00,15.0,2021-05-15 10:00:00,2021/05/15/1000Z,33.4,3,160
7650,2021-05-15 18:00:00,15.0,2021-05-15 11:00:00,2021/05/15/1100Z,33.0,3,65
7651,2021-05-15 19:00:00,15.0,2021-05-15 12:00:00,2021/05/15/1200Z,32.2,4,5
7652,2021-05-15 20:00:00,15.0,2021-05-15 13:00:00,2021/05/15/1300Z,31.3,8,75
7653,2021-05-15 21:00:00,15.0,2021-05-15 14:00:00,2021/05/15/1400Z,31.1,4,105
7654,2021-05-15 22:00:00,15.0,2021-05-15 15:00:00,2021/05/15/1500Z,30.9,2,70
7655,2021-05-15 23:00:00,15.0,2021-05-15 16:00:00,2021/05/15/1600Z,30.6,4,115
7656,2021-05-16 00:00:00,,2021-05-15 17:00:00,2021/05/15/1700Z,30.6,8,125
7657,2021-05-16 01:00:00,15.0,2021-05-15 18:00:00,2021/05/15/1800Z,30.3,6,125
7658,2021-05-16 02:00:00,15.0,2021-05-15 19:00:00,2021/05/15/1900Z,30.1,5,130
7659,2021-05-16 03:00:00,15.0,2021-05-15 20:00:00,2021/05/15/2000Z,30.0,4,105
7660,2021-05-16 04:00:00,15.0,2021-05-15 21:00:00,2021/05/15/2100Z,29.9,4,85
7661,2021-05-16 05:00:00,,2021-05-15 22:00:00,2021/05/15/2200Z,29.8,4,100
7662,2021-05-16 06:00:00,15.0,2021-05-15 23:00:00,2021/05/15/2300Z,29.6,4,115
7663,2021-05-16 07:00:00,15.0,2021-05-16 00:00:00,2021/05/16/0000Z,30.2,5,95
7664,2021-05-16 08:00:00,15.0,2021-05-16 01:00:00,2021/05/16/0100Z,31.1,7,95
7665,2021-05-16 09:00:00,15.0,2021-05-16 02:00:00,2021/05/16/0200Z,31.9,7,105
7666,2021-05-16 10:00:00,16.0,2021-05-16 03:00:00,2021/05/16/0300Z,33.0,9,120
7667,2021-05-16 11:00:00,16.0,2021-05-16 04:00:00,2021/05/16/0400Z,33.7,10,145
7668,2021-05-16 12:00:00,16.0,2021-05-16 05:00:00,2021/05/16/0500Z,34.5,10,155
7669,2021-05-16 13:00:00,,2021-05-16 06:00:00,2021/05/16/0600Z,34.6,8,145
7670,2021-05-16 14:00:00,15.0,2021-05-16 07:00:00,2021/05/16/0700Z,34.2,8,145
7671,2021-05-16 15:00:00,15.0,2021-05-16 08:00:00,2021/05/16/0800Z,34.2,6,145
7672,2021-05-16 16:00:00,,2021-05-16 09:00:00,2021/05/16/0900Z,34.0,6,145
7673,2021-05-16 17:00:00,15.0,2021-05-16 10:00:00,2021/05/16/1000Z,33.3,6,135
7674,2021-05-16 18:00:00,,2021-05-16 11:00:00,2021/05/16/1100Z,32.6,6,95
7675,2021-05-16 19:00:00,15.0,2021-05-16 12:00:00,2021/05/16/1200Z,31.7,10,80
7676,2021-05-16 20:00:00,15.0,2021-05-16 13:00:00,2021/05/16/1300Z,31.3,12,100
7677,2021-05-16 21:00:00,15.0,2021-05-16 14:00:00,2021/05/16/1400Z,31.0,12,120
7678,2021-05-16 22:00:00,15.0,2021-05-16 15:00:00,2021/05/16/1500Z,30.7,9,105
7679,2021-05-16 23:00:00,15.0,2021-05-16 16:00:00,2021/05/16/1600Z,30.6,10,90
7680,2021-05-17 00:00:00,15.0,2021-05-16 17:00:00,2021/05/16/1700Z,30.3,14,100
7681,2021-05-17 01:00:00,15.0,2021-05-16 18:00:00,2021/05/16/1800Z,30.2,14,100
7682,2021-05-17 02:00:00,15.0,2021-05-16 19:00:00,2021/05/16/1900Z,30.0,12,105
7683,2021-05-17 03:00:00,15.0,2021-05-16 20:00:00,2021/05/16/2000Z,29.9,10,115
7684,2021-05-17 04:00:00,15.0,2021-05-16 21:00:00,2021/05/16/2100Z,29.9,10,120
7685,2021-05-17 05:00:00,15.0,2021-05-16 22:00:00,2021/05/16/2200Z,29.7,10,125
7686,2021-05-17 06:00:00,,2021-05-16 23:00:00,2021/05/16/2300Z,29.7,11,135
7687,2021-05-17 07:00:00,15.0,2021-05-17 00:00:00,2021/05/17/0000Z,30.4,12,145
7688,2021-05-17 08:00:00,15.0,2021-05-17 01:00:00,2021/05/17/0100Z,31.3,13,150
7689,2021-05-17 09:00:00,,2021-05-17 02:00:00,2021/05/17/0200Z,32.3,13,150
7690,2021-05-17 10:00:00,15.0,2021-05-17 03:00:00,2021/05/17/0300Z,33.1,12,155
7691,2021-05-17 11:00:00,16.0,2021-05-17 04:00:00,2021/05/17/0400Z,33.9,10,160
7692,2021-05-17 12:00:00,,2021-05-17 05:00:00,2021/05/17/0500Z,34.7,9,160
7693,2021-05-17 13:00:00,16.0,2021-05-17 06:00:00,2021/05/17/0600Z,35.1,7,160
7694,2021-05-17 14:00:00,15.0,2021-05-17 07:00:00,2021/05/17/0700Z,34.7,7,150
7695,2021-05-17 15:00:00,15.0,2021-05-17 08:00:00,2021/05/17/0800Z,34.4,7,140
7696,2021-05-17 16:00:00,15.0,2021-05-17 09:00:00,2021/05/17/0900Z,34.2,10,135
7697,2021-05-17 17:00:00,15.0,2021-05-17 10:00:00,2021/05/17/1000Z,34.2,11,135
7698,2021-05-17 18:00:00,15.0,2021-05-17 11:00:00,2021/05/17/1100Z,33.6,12,130
7699,2021-05-17 19:00:00,15.0,2021-05-17 12:00:00,2021/05/17/1200Z,32.3,10,120
7700,2021-05-17 20:00:00,15.0,2021-05-17 13:00:00,2021/05/17/1300Z,31.9,10,130
7701,2021-05-17 21:00:00,15.0,2021-05-17 14:00:00,2021/05/17/1400Z,31.4,9,140
7702,2021-05-17 22:00:00,15.0,2021-05-17 15:00:00,2021/05/17/1500Z,31.3,10,135
7703,2021-05-17 23:00:00,,2021-05-17 16:00:00,2021/05/17/1600Z,31.1,11,145
7704,2021-05-18 00:00:00,15.0,2021-05-17 17:00:00,2021/05/17/1700Z,30.9,12,155
7705,2021-05-18 01:00:00,,2021-05-17 18:00:00,2021/05/17/1800Z,30.7,14,170
7706,2021-05-18 02:00:00,15.0,2021-05-17 19:00:00,2021/05/17/1900Z,30.4,17,175
7707,2021-05-18 03:00:00,15.0,2021-05-17 20:00:00,2021/05/17/2000Z,30.3,18,180
7708,2021-05-18 04:00:00,15.0,2021-05-17 21:00:00,2021/05/17/2100Z,30.2,17,175
7709,2021-05-18 05:00:00,,2021-05-17 22:00:00,2021/05/17/2200Z,30.1,17,175
7710,2021-05-18 06:00:00,15.0,2021-05-17 23:00:00,2021/05/17/2300Z,30.0,17,175
7711,2021-05-18 07:00:00,14.0,2021-05-18 00:00:00,2021/05/18/0000Z,30.7,18,175
7712,2021-05-18 08:00:00,14.0,2021-05-18 01:00:00,2021/05/18/0100Z,31.7,16,175
7713,2021-05-18 09:00:00,14.0,2021-05-18 02:00:00,2021/05/18/0200Z,32.7,15,175
