,date,PM2.5,date_utc,url_date,wind
820,2020-08-04 04:00:00,6.0,2020-08-03 21:00:00,2020/08/03/2100Z,145° @ 29
821,2020-08-04 05:00:00,7.0,2020-08-03 22:00:00,2020/08/03/2200Z,145° @ 29
822,2020-08-04 06:00:00,13.0,2020-08-03 23:00:00,2020/08/03/2300Z,145° @ 29
823,2020-08-04 07:00:00,10.0,2020-08-04 00:00:00,2020/08/04/0000Z,160° @ 30
824,2020-08-04 08:00:00,9.0,2020-08-04 01:00:00,2020/08/04/0100Z,160° @ 30
825,2020-08-04 09:00:00,11.0,2020-08-04 02:00:00,2020/08/04/0200Z,160° @ 30
826,2020-08-04 10:00:00,,2020-08-04 03:00:00,2020/08/04/0300Z,160° @ 31
827,2020-08-04 11:00:00,,2020-08-04 04:00:00,2020/08/04/0400Z,160° @ 31
828,2020-08-04 12:00:00,8.0,2020-08-04 05:00:00,2020/08/04/0500Z,160° @ 31
829,2020-08-04 13:00:00,10.0,2020-08-04 06:00:00,2020/08/04/0600Z,190° @ 25
830,2020-08-04 14:00:00,9.0,2020-08-04 07:00:00,2020/08/04/0700Z,190° @ 25
831,2020-08-04 15:00:00,9.0,2020-08-04 08:00:00,2020/08/04/0800Z,190° @ 25
832,2020-08-04 16:00:00,10.0,2020-08-04 09:00:00,2020/08/04/0900Z,200° @ 21
833,2020-08-04 17:00:00,13.0,2020-08-04 10:00:00,2020/08/04/1000Z,200° @ 21
834,2020-08-04 18:00:00,11.0,2020-08-04 11:00:00,2020/08/04/1100Z,200° @ 21
835,2020-08-04 19:00:00,14.0,2020-08-04 12:00:00,2020/08/04/1200Z,205° @ 24
836,2020-08-04 20:00:00,11.0,2020-08-04 13:00:00,2020/08/04/1300Z,205° @ 24
837,2020-08-04 21:00:00,12.0,2020-08-04 14:00:00,2020/08/04/1400Z,205° @ 24
838,2020-08-04 22:00:00,15.0,2020-08-04 15:00:00,2020/08/04/1500Z,200° @ 21
839,2020-08-04 23:00:00,14.0,2020-08-04 16:00:00,2020/08/04/1600Z,200° @ 21
840,2020-08-05 00:00:00,11.0,2020-08-04 17:00:00,2020/08/04/1700Z,200° @ 21
841,2020-08-05 01:00:00,9.0,2020-08-04 18:00:00,2020/08/04/1800Z,200° @ 19
842,2020-08-05 02:00:00,12.0,2020-08-04 19:00:00,2020/08/04/1900Z,200° @ 19
843,2020-08-05 03:00:00,12.0,2020-08-04 20:00:00,2020/08/04/2000Z,200° @ 19
844,2020-08-05 04:00:00,9.0,2020-08-04 21:00:00,2020/08/04/2100Z,200° @ 12
845,2020-08-05 05:00:00,12.0,2020-08-04 22:00:00,2020/08/04/2200Z,200° @ 12
846,2020-08-05 06:00:00,9.0,2020-08-04 23:00:00,2020/08/04/2300Z,200° @ 12
847,2020-08-05 07:00:00,14.0,2020-08-05 00:00:00,2020/08/05/0000Z,215° @ 13
848,2020-08-05 08:00:00,10.0,2020-08-05 01:00:00,2020/08/05/0100Z,215° @ 13
849,2020-08-05 09:00:00,11.0,2020-08-05 02:00:00,2020/08/05/0200Z,215° @ 13
850,2020-08-05 10:00:00,9.0,2020-08-05 03:00:00,2020/08/05/0300Z,175° @ 12
851,2020-08-05 11:00:00,9.0,2020-08-05 04:00:00,2020/08/05/0400Z,175° @ 12
852,2020-08-05 12:00:00,11.0,2020-08-05 05:00:00,2020/08/05/0500Z,175° @ 12
853,2020-08-05 13:00:00,,2020-08-05 06:00:00,2020/08/05/0600Z,215° @ 16
854,2020-08-05 14:00:00,,2020-08-05 07:00:00,2020/08/05/0700Z,215° @ 16
855,2020-08-05 15:00:00,6.0,2020-08-05 08:00:00,2020/08/05/0800Z,215° @ 16
856,2020-08-05 16:00:00,15.0,2020-08-05 09:00:00,2020/08/05/0900Z,245° @ 21
857,2020-08-05 17:00:00,15.0,2020-08-05 10:00:00,2020/08/05/1000Z,245° @ 21
858,2020-08-05 18:00:00,8.0,2020-08-05 11:00:00,2020/08/05/1100Z,245° @ 21
859,2020-08-05 19:00:00,11.0,2020-08-05 12:00:00,2020/08/05/1200Z,245° @ 21
860,2020-08-05 20:00:00,14.0,2020-08-05 13:00:00,2020/08/05/1300Z,235° @ 29
861,2020-08-05 21:00:00,13.0,2020-08-05 14:00:00,2020/08/05/1400Z,235° @ 29
862,2020-08-05 22:00:00,9.0,2020-08-05 15:00:00,2020/08/05/1500Z,260° @ 22
863,2020-08-05 23:00:00,16.0,2020-08-05 16:00:00,2020/08/05/1600Z,260° @ 22
864,2020-08-06 00:00:00,15.0,2020-08-05 17:00:00,2020/08/05/1700Z,260° @ 22
865,2020-08-06 01:00:00,10.0,2020-08-05 18:00:00,2020/08/05/1800Z,270° @ 19
866,2020-08-06 02:00:00,11.0,2020-08-05 19:00:00,2020/08/05/1900Z,270° @ 19
867,2020-08-06 03:00:00,12.0,2020-08-05 20:00:00,2020/08/05/2000Z,270° @ 19
868,2020-08-06 04:00:00,9.0,2020-08-05 21:00:00,2020/08/05/2100Z,275° @ 15
869,2020-08-06 05:00:00,10.0,2020-08-05 22:00:00,2020/08/05/2200Z,275° @ 15
870,2020-08-06 06:00:00,14.0,2020-08-05 23:00:00,2020/08/05/2300Z,275° @ 15
871,2020-08-06 07:00:00,13.0,2020-08-06 00:00:00,2020/08/06/0000Z,245° @ 9
872,2020-08-06 08:00:00,11.0,2020-08-06 01:00:00,2020/08/06/0100Z,245° @ 9
873,2020-08-06 09:00:00,12.0,2020-08-06 02:00:00,2020/08/06/0200Z,245° @ 9
874,2020-08-06 10:00:00,16.0,2020-08-06 03:00:00,2020/08/06/0300Z,235° @ 11
875,2020-08-06 11:00:00,18.0,2020-08-06 04:00:00,2020/08/06/0400Z,235° @ 11
876,2020-08-06 12:00:00,16.0,2020-08-06 05:00:00,2020/08/06/0500Z,235° @ 11
877,2020-08-06 13:00:00,21.0,2020-08-06 06:00:00,2020/08/06/0600Z,275° @ 17
878,2020-08-06 14:00:00,20.0,2020-08-06 07:00:00,2020/08/06/0700Z,275° @ 17
879,2020-08-06 15:00:00,24.0,2020-08-06 08:00:00,2020/08/06/0800Z,275° @ 17
880,2020-08-06 16:00:00,18.0,2020-08-06 09:00:00,2020/08/06/0900Z,260° @ 11
881,2020-08-06 17:00:00,19.0,2020-08-06 10:00:00,2020/08/06/1000Z,260° @ 11
882,2020-08-06 18:00:00,14.0,2020-08-06 11:00:00,2020/08/06/1100Z,260° @ 11
883,2020-08-06 19:00:00,13.0,2020-08-06 12:00:00,2020/08/06/1200Z,260° @ 11
884,2020-08-06 20:00:00,18.0,2020-08-06 13:00:00,2020/08/06/1300Z,250° @ 10
885,2020-08-06 21:00:00,15.0,2020-08-06 14:00:00,2020/08/06/1400Z,250° @ 10
886,2020-08-06 22:00:00,15.0,2020-08-06 15:00:00,2020/08/06/1500Z,265° @ 14
887,2020-08-06 23:00:00,12.0,2020-08-06 16:00:00,2020/08/06/1600Z,265° @ 14
888,2020-08-07 00:00:00,13.0,2020-08-06 17:00:00,2020/08/06/1700Z,265° @ 14
889,2020-08-07 01:00:00,12.0,2020-08-06 18:00:00,2020/08/06/1800Z,265° @ 14
890,2020-08-07 02:00:00,12.0,2020-08-06 19:00:00,2020/08/06/1900Z,265° @ 14
891,2020-08-07 03:00:00,10.0,2020-08-06 20:00:00,2020/08/06/2000Z,265° @ 14
892,2020-08-07 04:00:00,13.0,2020-08-06 21:00:00,2020/08/06/2100Z,280° @ 14
893,2020-08-07 05:00:00,13.0,2020-08-06 22:00:00,2020/08/06/2200Z,280° @ 14
894,2020-08-07 06:00:00,11.0,2020-08-06 23:00:00,2020/08/06/2300Z,280° @ 14
895,2020-08-07 07:00:00,18.0,2020-08-07 00:00:00,2020/08/07/0000Z,255° @ 8
896,2020-08-07 08:00:00,19.0,2020-08-07 01:00:00,2020/08/07/0100Z,255° @ 8
897,2020-08-07 09:00:00,18.0,2020-08-07 02:00:00,2020/08/07/0200Z,255° @ 8
898,2020-08-07 10:00:00,17.0,2020-08-07 03:00:00,2020/08/07/0300Z,270° @ 8
899,2020-08-07 11:00:00,23.0,2020-08-07 04:00:00,2020/08/07/0400Z,270° @ 8
900,2020-08-07 12:00:00,22.0,2020-08-07 05:00:00,2020/08/07/0500Z,270° @ 8
901,2020-08-07 13:00:00,24.0,2020-08-07 06:00:00,2020/08/07/0600Z,260° @ 11
902,2020-08-07 14:00:00,22.0,2020-08-07 07:00:00,2020/08/07/0700Z,260° @ 11
903,2020-08-07 15:00:00,19.0,2020-08-07 08:00:00,2020/08/07/0800Z,260° @ 11
904,2020-08-07 16:00:00,15.0,2020-08-07 09:00:00,2020/08/07/0900Z,240° @ 9
905,2020-08-07 17:00:00,15.0,2020-08-07 10:00:00,2020/08/07/1000Z,240° @ 9
906,2020-08-07 18:00:00,19.0,2020-08-07 11:00:00,2020/08/07/1100Z,240° @ 9
907,2020-08-07 19:00:00,16.0,2020-08-07 12:00:00,2020/08/07/1200Z,205° @ 16
908,2020-08-07 20:00:00,26.0,2020-08-07 13:00:00,2020/08/07/1300Z,205° @ 16
909,2020-08-07 21:00:00,15.0,2020-08-07 14:00:00,2020/08/07/1400Z,205° @ 16
910,2020-08-07 22:00:00,19.0,2020-08-07 15:00:00,2020/08/07/1500Z,220° @ 14
911,2020-08-07 23:00:00,15.0,2020-08-07 16:00:00,2020/08/07/1600Z,220° @ 14
912,2020-08-08 00:00:00,12.0,2020-08-07 17:00:00,2020/08/07/1700Z,220° @ 14
913,2020-08-08 01:00:00,11.0,2020-08-07 18:00:00,2020/08/07/1800Z,220° @ 16
914,2020-08-08 02:00:00,9.0,2020-08-07 19:00:00,2020/08/07/1900Z,220° @ 16
915,2020-08-08 03:00:00,10.0,2020-08-07 20:00:00,2020/08/07/2000Z,220° @ 16
916,2020-08-08 04:00:00,11.0,2020-08-07 21:00:00,2020/08/07/2100Z,240° @ 13
917,2020-08-08 05:00:00,8.0,2020-08-07 22:00:00,2020/08/07/2200Z,240° @ 13
918,2020-08-08 06:00:00,14.0,2020-08-07 23:00:00,2020/08/07/2300Z,240° @ 13
919,2020-08-08 07:00:00,10.0,2020-08-08 00:00:00,2020/08/08/0000Z,240° @ 13
920,2020-08-08 08:00:00,15.0,2020-08-08 01:00:00,2020/08/08/0100Z,235° @ 13
921,2020-08-08 09:00:00,13.0,2020-08-08 02:00:00,2020/08/08/0200Z,235° @ 13
922,2020-08-08 10:00:00,16.0,2020-08-08 03:00:00,2020/08/08/0300Z,225° @ 8
923,2020-08-08 11:00:00,8.0,2020-08-08 04:00:00,2020/08/08/0400Z,225° @ 8
924,2020-08-08 12:00:00,8.0,2020-08-08 05:00:00,2020/08/08/0500Z,225° @ 8
925,2020-08-08 13:00:00,10.0,2020-08-08 06:00:00,2020/08/08/0600Z,200° @ 11
926,2020-08-08 14:00:00,10.0,2020-08-08 07:00:00,2020/08/08/0700Z,200° @ 11
927,2020-08-08 15:00:00,11.0,2020-08-08 08:00:00,2020/08/08/0800Z,200° @ 11
928,2020-08-08 16:00:00,12.0,2020-08-08 09:00:00,2020/08/08/0900Z,190° @ 10
929,2020-08-08 17:00:00,13.0,2020-08-08 10:00:00,2020/08/08/1000Z,190° @ 10
930,2020-08-08 18:00:00,14.0,2020-08-08 11:00:00,2020/08/08/1100Z,190° @ 10
931,2020-08-08 19:00:00,16.0,2020-08-08 12:00:00,2020/08/08/1200Z,200° @ 10
932,2020-08-08 20:00:00,11.0,2020-08-08 13:00:00,2020/08/08/1300Z,200° @ 10
933,2020-08-08 21:00:00,14.0,2020-08-08 14:00:00,2020/08/08/1400Z,200° @ 10
934,2020-08-08 22:00:00,15.0,2020-08-08 15:00:00,2020/08/08/1500Z,205° @ 15
935,2020-08-08 23:00:00,12.0,2020-08-08 16:00:00,2020/08/08/1600Z,205° @ 15
936,2020-08-09 00:00:00,13.0,2020-08-08 17:00:00,2020/08/08/1700Z,205° @ 15
937,2020-08-09 01:00:00,14.0,2020-08-08 18:00:00,2020/08/08/1800Z,200° @ 19
938,2020-08-09 02:00:00,11.0,2020-08-08 19:00:00,2020/08/08/1900Z,200° @ 19
939,2020-08-09 03:00:00,12.0,2020-08-08 20:00:00,2020/08/08/2000Z,200° @ 19
940,2020-08-09 04:00:00,12.0,2020-08-08 21:00:00,2020/08/08/2100Z,230° @ 12
941,2020-08-09 05:00:00,10.0,2020-08-08 22:00:00,2020/08/08/2200Z,230° @ 12
942,2020-08-09 06:00:00,12.0,2020-08-08 23:00:00,2020/08/08/2300Z,230° @ 12
943,2020-08-09 07:00:00,8.0,2020-08-09 00:00:00,2020/08/09/0000Z,220° @ 14
944,2020-08-09 08:00:00,10.0,2020-08-09 01:00:00,2020/08/09/0100Z,220° @ 14
945,2020-08-09 09:00:00,11.0,2020-08-09 02:00:00,2020/08/09/0200Z,220° @ 14
946,2020-08-09 10:00:00,12.0,2020-08-09 03:00:00,2020/08/09/0300Z,240° @ 9
947,2020-08-09 11:00:00,10.0,2020-08-09 04:00:00,2020/08/09/0400Z,240° @ 9
948,2020-08-09 12:00:00,9.0,2020-08-09 05:00:00,2020/08/09/0500Z,240° @ 9
949,2020-08-09 13:00:00,14.0,2020-08-09 06:00:00,2020/08/09/0600Z,245° @ 11
950,2020-08-09 14:00:00,14.0,2020-08-09 07:00:00,2020/08/09/0700Z,245° @ 11
951,2020-08-09 15:00:00,16.0,2020-08-09 08:00:00,2020/08/09/0800Z,245° @ 11
952,2020-08-09 16:00:00,15.0,2020-08-09 09:00:00,2020/08/09/0900Z,225° @ 5
953,2020-08-09 17:00:00,18.0,2020-08-09 10:00:00,2020/08/09/1000Z,225° @ 5
954,2020-08-09 18:00:00,15.0,2020-08-09 11:00:00,2020/08/09/1100Z,225° @ 5
955,2020-08-09 19:00:00,12.0,2020-08-09 12:00:00,2020/08/09/1200Z,205° @ 9
956,2020-08-09 20:00:00,15.0,2020-08-09 13:00:00,2020/08/09/1300Z,205° @ 9
957,2020-08-09 21:00:00,15.0,2020-08-09 14:00:00,2020/08/09/1400Z,205° @ 9
958,2020-08-09 22:00:00,16.0,2020-08-09 15:00:00,2020/08/09/1500Z,225° @ 18
959,2020-08-09 23:00:00,13.0,2020-08-09 16:00:00,2020/08/09/1600Z,225° @ 18
960,2020-08-10 00:00:00,17.0,2020-08-09 17:00:00,2020/08/09/1700Z,225° @ 18
961,2020-08-10 01:00:00,13.0,2020-08-09 18:00:00,2020/08/09/1800Z,250° @ 15
962,2020-08-10 02:00:00,9.0,2020-08-09 19:00:00,2020/08/09/1900Z,250° @ 15
963,2020-08-10 03:00:00,11.0,2020-08-09 20:00:00,2020/08/09/2000Z,250° @ 15
964,2020-08-10 04:00:00,10.0,2020-08-09 21:00:00,2020/08/09/2100Z,250° @ 18
965,2020-08-10 05:00:00,10.0,2020-08-09 22:00:00,2020/08/09/2200Z,250° @ 18
966,2020-08-10 06:00:00,11.0,2020-08-09 23:00:00,2020/08/09/2300Z,250° @ 18
967,2020-08-10 07:00:00,18.0,2020-08-10 00:00:00,2020/08/10/0000Z,260° @ 16
968,2020-08-10 08:00:00,14.0,2020-08-10 01:00:00,2020/08/10/0100Z,260° @ 16
969,2020-08-10 09:00:00,15.0,2020-08-10 02:00:00,2020/08/10/0200Z,260° @ 16
970,2020-08-10 10:00:00,18.0,2020-08-10 03:00:00,2020/08/10/0300Z,265° @ 18
971,2020-08-10 11:00:00,22.0,2020-08-10 04:00:00,2020/08/10/0400Z,265° @ 18
972,2020-08-10 12:00:00,24.0,2020-08-10 05:00:00,2020/08/10/0500Z,265° @ 18
973,2020-08-10 13:00:00,21.0,2020-08-10 06:00:00,2020/08/10/0600Z,240° @ 15
974,2020-08-10 14:00:00,22.0,2020-08-10 07:00:00,2020/08/10/0700Z,240° @ 15
975,2020-08-10 15:00:00,18.0,2020-08-10 08:00:00,2020/08/10/0800Z,240° @ 15
976,2020-08-10 16:00:00,21.0,2020-08-10 09:00:00,2020/08/10/0900Z,225° @ 13
977,2020-08-10 17:00:00,19.0,2020-08-10 10:00:00,2020/08/10/1000Z,225° @ 13
978,2020-08-10 18:00:00,19.0,2020-08-10 11:00:00,2020/08/10/1100Z,225° @ 13
979,2020-08-10 19:00:00,21.0,2020-08-10 12:00:00,2020/08/10/1200Z,255° @ 18
980,2020-08-10 20:00:00,16.0,2020-08-10 13:00:00,2020/08/10/1300Z,255° @ 18
981,2020-08-10 21:00:00,16.0,2020-08-10 14:00:00,2020/08/10/1400Z,255° @ 18
982,2020-08-10 22:00:00,16.0,2020-08-10 15:00:00,2020/08/10/1500Z,265° @ 16
983,2020-08-10 23:00:00,21.0,2020-08-10 16:00:00,2020/08/10/1600Z,265° @ 16
984,2020-08-11 00:00:00,17.0,2020-08-10 17:00:00,2020/08/10/1700Z,265° @ 16
985,2020-08-11 01:00:00,13.0,2020-08-10 18:00:00,2020/08/10/1800Z,270° @ 18
986,2020-08-11 02:00:00,13.0,2020-08-10 19:00:00,2020/08/10/1900Z,270° @ 18
987,2020-08-11 03:00:00,20.0,2020-08-10 20:00:00,2020/08/10/2000Z,270° @ 18
988,2020-08-11 04:00:00,12.0,2020-08-10 21:00:00,2020/08/10/2100Z,270° @ 20
989,2020-08-11 05:00:00,13.0,2020-08-10 22:00:00,2020/08/10/2200Z,270° @ 20
990,2020-08-11 06:00:00,12.0,2020-08-10 23:00:00,2020/08/10/2300Z,270° @ 20
991,2020-08-11 07:00:00,20.0,2020-08-11 00:00:00,2020/08/11/0000Z,270° @ 15
992,2020-08-11 08:00:00,14.0,2020-08-11 01:00:00,2020/08/11/0100Z,270° @ 15
993,2020-08-11 09:00:00,22.0,2020-08-11 02:00:00,2020/08/11/0200Z,270° @ 15
994,2020-08-11 10:00:00,17.0,2020-08-11 03:00:00,2020/08/11/0300Z,255° @ 23
995,2020-08-11 11:00:00,17.0,2020-08-11 04:00:00,2020/08/11/0400Z,255° @ 23
996,2020-08-11 12:00:00,20.0,2020-08-11 05:00:00,2020/08/11/0500Z,255° @ 23
997,2020-08-11 13:00:00,27.0,2020-08-11 06:00:00,2020/08/11/0600Z,250° @ 20
998,2020-08-11 14:00:00,14.0,2020-08-11 07:00:00,2020/08/11/0700Z,250° @ 20
999,2020-08-11 15:00:00,10.0,2020-08-11 08:00:00,2020/08/11/0800Z,250° @ 20
