Unnamed: 0,date,PM2.5,date_utc,url_date,temp,wind
6246.0,2021-03-18 06:00:00,72.0,2021-03-17 23:00:00,2021/03/17/2300Z,26.9,155° @ 15
6247.0,2021-03-18 07:00:00,72.0,2021-03-18 00:00:00,2021/03/18/0000Z,28.1,145° @ 12
6248.0,2021-03-18 08:00:00,72.0,2021-03-18 01:00:00,2021/03/18/0100Z,29.9,135° @ 12
6249.0,2021-03-18 09:00:00,72.0,2021-03-18 02:00:00,2021/03/18/0200Z,32.0,135° @ 10
6250.0,2021-03-18 10:00:00,72.0,2021-03-18 03:00:00,2021/03/18/0300Z,33.8,135° @ 10
6251.0,2021-03-18 11:00:00,71.0,2021-03-18 04:00:00,2021/03/18/0400Z,35.2,130° @ 8
6252.0,2021-03-18 12:00:00,,2021-03-18 05:00:00,2021/03/18/0500Z,36.5,130° @ 7
6253.0,2021-03-18 13:00:00,72.0,2021-03-18 06:00:00,2021/03/18/0600Z,36.9,155° @ 7
6254.0,2021-03-18 14:00:00,72.0,2021-03-18 07:00:00,2021/03/18/0700Z,36.9,160° @ 7
6255.0,2021-03-18 15:00:00,72.0,2021-03-18 08:00:00,2021/03/18/0800Z,36.9,170° @ 7
6256.0,2021-03-18 16:00:00,72.0,2021-03-18 09:00:00,2021/03/18/0900Z,36.4,175° @ 8
6257.0,2021-03-18 17:00:00,72.0,2021-03-18 10:00:00,2021/03/18/1000Z,36.0,175° @ 7
6258.0,2021-03-18 18:00:00,73.0,2021-03-18 11:00:00,2021/03/18/1100Z,34.8,160° @ 8
6259.0,2021-03-18 19:00:00,73.0,2021-03-18 12:00:00,2021/03/18/1200Z,33.0,155° @ 11
6260.0,2021-03-18 20:00:00,74.0,2021-03-18 13:00:00,2021/03/18/1300Z,32.3,155° @ 8
6261.0,2021-03-18 21:00:00,74.0,2021-03-18 14:00:00,2021/03/18/1400Z,31.8,145° @ 5
6262.0,2021-03-18 22:00:00,74.0,2021-03-18 15:00:00,2021/03/18/1500Z,31.4,170° @ 5
6263.0,2021-03-18 23:00:00,75.0,2021-03-18 16:00:00,2021/03/18/1600Z,30.8,210° @ 5
6264.0,2021-03-19 00:00:00,76.0,2021-03-18 17:00:00,2021/03/18/1700Z,30.0,210° @ 6
6265.0,2021-03-19 01:00:00,75.0,2021-03-18 18:00:00,2021/03/18/1800Z,29.6,195° @ 11
6266.0,2021-03-19 02:00:00,76.0,2021-03-18 19:00:00,2021/03/18/1900Z,29.3,195° @ 11
6267.0,2021-03-19 03:00:00,76.0,2021-03-18 20:00:00,2021/03/18/2000Z,28.9,205° @ 11
6268.0,2021-03-19 04:00:00,76.0,2021-03-18 21:00:00,2021/03/18/2100Z,28.6,205° @ 10
6269.0,2021-03-19 05:00:00,76.0,2021-03-18 22:00:00,2021/03/18/2200Z,28.2,205° @ 8
6270.0,2021-03-19 06:00:00,77.0,2021-03-18 23:00:00,2021/03/18/2300Z,27.8,200° @ 10
6271.0,2021-03-19 07:00:00,,2021-03-19 00:00:00,2021/03/19/0000Z,29.2,180° @ 8
6272.0,2021-03-19 08:00:00,77.0,2021-03-19 01:00:00,2021/03/19/0100Z,31.3,175° @ 8
6273.0,2021-03-19 09:00:00,78.0,2021-03-19 02:00:00,2021/03/19/0200Z,33.3,170° @ 8
6274.0,2021-03-19 10:00:00,,2021-03-19 03:00:00,2021/03/19/0300Z,35.0,175° @ 10
6275.0,2021-03-19 11:00:00,80.0,2021-03-19 04:00:00,2021/03/19/0400Z,36.4,185° @ 12
6276.0,2021-03-19 12:00:00,80.0,2021-03-19 05:00:00,2021/03/19/0500Z,37.4,195° @ 11
6277.0,2021-03-19 13:00:00,80.0,2021-03-19 06:00:00,2021/03/19/0600Z,38.3,210° @ 7
6278.0,2021-03-19 14:00:00,,2021-03-19 07:00:00,2021/03/19/0700Z,38.9,220° @ 6
6279.0,2021-03-19 15:00:00,81.0,2021-03-19 08:00:00,2021/03/19/0800Z,38.4,230° @ 6
6280.0,2021-03-19 16:00:00,81.0,2021-03-19 09:00:00,2021/03/19/0900Z,37.9,235° @ 6
6281.0,2021-03-19 17:00:00,,2021-03-19 10:00:00,2021/03/19/1000Z,37.5,245° @ 5
6282.0,2021-03-19 18:00:00,80.0,2021-03-19 11:00:00,2021/03/19/1100Z,36.4,255° @ 5
6283.0,2021-03-19 19:00:00,80.0,2021-03-19 12:00:00,2021/03/19/1200Z,34.9,235° @ 2
6284.0,2021-03-19 20:00:00,79.0,2021-03-19 13:00:00,2021/03/19/1300Z,34.4,165° @ 4
6285.0,2021-03-19 21:00:00,79.0,2021-03-19 14:00:00,2021/03/19/1400Z,33.8,175° @ 7
6286.0,2021-03-19 22:00:00,79.0,2021-03-19 15:00:00,2021/03/19/1500Z,33.0,190° @ 8
6287.0,2021-03-19 23:00:00,78.0,2021-03-19 16:00:00,2021/03/19/1600Z,32.2,200° @ 10
6288.0,2021-03-20 00:00:00,77.0,2021-03-19 17:00:00,2021/03/19/1700Z,31.5,210° @ 11
6289.0,2021-03-20 01:00:00,,2021-03-19 18:00:00,2021/03/19/1800Z,31.1,210° @ 16
6290.0,2021-03-20 02:00:00,78.0,2021-03-19 19:00:00,2021/03/19/1900Z,30.8,210° @ 16
6291.0,2021-03-20 03:00:00,,2021-03-19 20:00:00,2021/03/19/2000Z,30.3,195° @ 15
6292.0,2021-03-20 04:00:00,78.0,2021-03-19 21:00:00,2021/03/19/2100Z,29.7,185° @ 12
6293.0,2021-03-20 05:00:00,79.0,2021-03-19 22:00:00,2021/03/19/2200Z,29.4,180° @ 12
6294.0,2021-03-20 06:00:00,78.0,2021-03-19 23:00:00,2021/03/19/2300Z,29.1,175° @ 13
6295.0,2021-03-20 07:00:00,78.0,2021-03-20 00:00:00,2021/03/20/0000Z,30.0,170° @ 12
6296.0,2021-03-20 08:00:00,78.0,2021-03-20 01:00:00,2021/03/20/0100Z,32.1,165° @ 13
6297.0,2021-03-20 09:00:00,77.0,2021-03-20 02:00:00,2021/03/20/0200Z,34.5,165° @ 13
6298.0,2021-03-20 10:00:00,77.0,2021-03-20 03:00:00,2021/03/20/0300Z,36.4,175° @ 12
6299.0,2021-03-20 11:00:00,,2021-03-20 04:00:00,2021/03/20/0400Z,37.7,180° @ 9
6300.0,2021-03-20 12:00:00,76.0,2021-03-20 05:00:00,2021/03/20/0500Z,38.7,180° @ 8
6301.0,2021-03-20 13:00:00,,2021-03-20 06:00:00,2021/03/20/0600Z,39.1,195° @ 11
6302.0,2021-03-20 14:00:00,76.0,2021-03-20 07:00:00,2021/03/20/0700Z,39.5,200° @ 11
6303.0,2021-03-20 15:00:00,76.0,2021-03-20 08:00:00,2021/03/20/0800Z,37.8,205° @ 13
6304.0,2021-03-20 16:00:00,76.0,2021-03-20 09:00:00,2021/03/20/0900Z,37.8,205° @ 13
6305.0,2021-03-20 17:00:00,76.0,2021-03-20 10:00:00,2021/03/20/1000Z,37.6,200° @ 13
6306.0,2021-03-20 18:00:00,76.0,2021-03-20 11:00:00,2021/03/20/1100Z,36.0,205° @ 10
6307.0,2021-03-20 19:00:00,76.0,2021-03-20 12:00:00,2021/03/20/1200Z,34.2,220° @ 10
6308.0,2021-03-20 20:00:00,75.0,2021-03-20 13:00:00,2021/03/20/1300Z,33.3,210° @ 10
6309.0,2021-03-20 21:00:00,75.0,2021-03-20 14:00:00,2021/03/20/1400Z,32.4,205° @ 11
6310.0,2021-03-20 22:00:00,74.0,2021-03-20 15:00:00,2021/03/20/1500Z,32.2,200° @ 11
6311.0,2021-03-20 23:00:00,74.0,2021-03-20 16:00:00,2021/03/20/1600Z,32.0,210° @ 12
6312.0,2021-03-21 00:00:00,74.0,2021-03-20 17:00:00,2021/03/20/1700Z,31.5,215° @ 12
6313.0,2021-03-21 01:00:00,73.0,2021-03-20 18:00:00,2021/03/20/1800Z,31.6,180° @ 20
6314.0,2021-03-21 02:00:00,73.0,2021-03-20 19:00:00,2021/03/20/1900Z,31.0,180° @ 17
6315.0,2021-03-21 03:00:00,72.0,2021-03-20 20:00:00,2021/03/20/2000Z,30.5,175° @ 15
6316.0,2021-03-21 04:00:00,72.0,2021-03-20 21:00:00,2021/03/20/2100Z,30.1,180° @ 13
6317.0,2021-03-21 05:00:00,71.0,2021-03-20 22:00:00,2021/03/20/2200Z,29.7,170° @ 14
6318.0,2021-03-21 06:00:00,71.0,2021-03-20 23:00:00,2021/03/20/2300Z,29.3,165° @ 13
6319.0,2021-03-21 07:00:00,70.0,2021-03-21 00:00:00,2021/03/21/0000Z,29.9,175° @ 11
6320.0,2021-03-21 08:00:00,69.0,2021-03-21 01:00:00,2021/03/21/0100Z,31.0,175° @ 11
6321.0,2021-03-21 09:00:00,68.0,2021-03-21 02:00:00,2021/03/21/0200Z,33.1,170° @ 10
6322.0,2021-03-21 10:00:00,68.0,2021-03-21 03:00:00,2021/03/21/0300Z,34.9,175° @ 8
6323.0,2021-03-21 11:00:00,,2021-03-21 04:00:00,2021/03/21/0400Z,36.6,145° @ 7
6324.0,2021-03-21 12:00:00,68.0,2021-03-21 05:00:00,2021/03/21/0500Z,37.7,130° @ 8
6325.0,2021-03-21 13:00:00,67.0,2021-03-21 06:00:00,2021/03/21/0600Z,37.4,155° @ 7
6326.0,2021-03-21 14:00:00,67.0,2021-03-21 07:00:00,2021/03/21/0700Z,37.3,150° @ 7
6327.0,2021-03-21 15:00:00,67.0,2021-03-21 08:00:00,2021/03/21/0800Z,36.3,160° @ 10
6328.0,2021-03-21 16:00:00,67.0,2021-03-21 09:00:00,2021/03/21/0900Z,35.8,155° @ 10
6329.0,2021-03-21 17:00:00,67.0,2021-03-21 10:00:00,2021/03/21/1000Z,36.5,140° @ 8
6330.0,2021-03-21 18:00:00,66.0,2021-03-21 11:00:00,2021/03/21/1100Z,35.4,135° @ 11
6331.0,2021-03-21 19:00:00,65.0,2021-03-21 12:00:00,2021/03/21/1200Z,33.0,110° @ 9
6332.0,2021-03-21 20:00:00,64.0,2021-03-21 13:00:00,2021/03/21/1300Z,28.8,130° @ 10
6333.0,2021-03-21 21:00:00,62.0,2021-03-21 14:00:00,2021/03/21/1400Z,27.2,110° @ 19
6334.0,2021-03-21 22:00:00,61.0,2021-03-21 15:00:00,2021/03/21/1500Z,26.4,95° @ 27
6335.0,2021-03-21 23:00:00,60.0,2021-03-21 16:00:00,2021/03/21/1600Z,25.9,95° @ 30
6336.0,2021-03-22 00:00:00,59.0,2021-03-21 17:00:00,2021/03/21/1700Z,25.8,105° @ 23
6337.0,2021-03-22 01:00:00,57.0,2021-03-21 18:00:00,2021/03/21/1800Z,25.5,95° @ 27
6338.0,2021-03-22 02:00:00,55.0,2021-03-21 19:00:00,2021/03/21/1900Z,25.0,95° @ 35
6339.0,2021-03-22 03:00:00,52.0,2021-03-21 20:00:00,2021/03/21/2000Z,24.5,95° @ 46
6340.0,2021-03-22 04:00:00,50.0,2021-03-21 21:00:00,2021/03/21/2100Z,23.9,95° @ 54
6341.0,2021-03-22 05:00:00,48.0,2021-03-21 22:00:00,2021/03/21/2200Z,23.4,100° @ 58
6342.0,2021-03-22 06:00:00,46.0,2021-03-21 23:00:00,2021/03/21/2300Z,23.1,105° @ 61
6343.0,2021-03-22 07:00:00,,2021-03-22 00:00:00,2021/03/22/0000Z,23.5,110° @ 58
6344.0,2021-03-22 08:00:00,42.0,2021-03-22 01:00:00,2021/03/22/0100Z,24.8,105° @ 59
6345.0,2021-03-22 09:00:00,40.0,2021-03-22 02:00:00,2021/03/22/0200Z,26.5,105° @ 59
6346.0,2021-03-22 10:00:00,37.0,2021-03-22 03:00:00,2021/03/22/0300Z,28.2,100° @ 56
6347.0,2021-03-22 11:00:00,35.0,2021-03-22 04:00:00,2021/03/22/0400Z,29.6,95° @ 47
6348.0,2021-03-22 12:00:00,33.0,2021-03-22 05:00:00,2021/03/22/0500Z,31.0,90° @ 41
6349.0,2021-03-22 13:00:00,31.0,2021-03-22 06:00:00,2021/03/22/0600Z,32.1,80° @ 26
6350.0,2021-03-22 14:00:00,29.0,2021-03-22 07:00:00,2021/03/22/0700Z,32.7,80° @ 24
6351.0,2021-03-22 15:00:00,26.0,2021-03-22 08:00:00,2021/03/22/0800Z,32.9,80° @ 25
6352.0,2021-03-22 16:00:00,25.0,2021-03-22 09:00:00,2021/03/22/0900Z,32.8,80° @ 28
6353.0,2021-03-22 17:00:00,23.0,2021-03-22 10:00:00,2021/03/22/1000Z,32.0,80° @ 29
6354.0,2021-03-22 18:00:00,21.0,2021-03-22 11:00:00,2021/03/22/1100Z,30.1,80° @ 28
6355.0,2021-03-22 19:00:00,21.0,2021-03-22 12:00:00,2021/03/22/1200Z,27.6,65° @ 27
6356.0,2021-03-22 20:00:00,20.0,2021-03-22 13:00:00,2021/03/22/1300Z,26.1,75° @ 25
6357.0,2021-03-22 21:00:00,20.0,2021-03-22 14:00:00,2021/03/22/1400Z,24.8,75° @ 24
6358.0,2021-03-22 22:00:00,20.0,2021-03-22 15:00:00,2021/03/22/1500Z,23.6,65° @ 24
6359.0,2021-03-22 23:00:00,19.0,2021-03-22 16:00:00,2021/03/22/1600Z,22.4,65° @ 25
6360.0,2021-03-23 00:00:00,19.0,2021-03-22 17:00:00,2021/03/22/1700Z,21.5,65° @ 26
6361.0,2021-03-23 01:00:00,20.0,2021-03-22 18:00:00,2021/03/22/1800Z,20.9,60° @ 25
6362.0,2021-03-23 02:00:00,20.0,2021-03-22 19:00:00,2021/03/22/1900Z,20.6,65° @ 26
6363.0,2021-03-23 03:00:00,21.0,2021-03-22 20:00:00,2021/03/22/2000Z,20.4,70° @ 25
6364.0,2021-03-23 04:00:00,21.0,2021-03-22 21:00:00,2021/03/22/2100Z,20.1,75° @ 25
6365.0,2021-03-23 05:00:00,21.0,2021-03-22 22:00:00,2021/03/22/2200Z,19.9,85° @ 27
6366.0,2021-03-23 06:00:00,21.0,2021-03-22 23:00:00,2021/03/22/2300Z,19.7,95° @ 30
6367.0,2021-03-23 07:00:00,21.0,2021-03-23 00:00:00,2021/03/23/0000Z,20.1,100° @ 27
6368.0,2021-03-23 08:00:00,22.0,2021-03-23 01:00:00,2021/03/23/0100Z,21.9,100° @ 28
6369.0,2021-03-23 09:00:00,22.0,2021-03-23 02:00:00,2021/03/23/0200Z,24.0,100° @ 27
6370.0,2021-03-23 10:00:00,23.0,2021-03-23 03:00:00,2021/03/23/0300Z,25.9,95° @ 23
6371.0,2021-03-23 11:00:00,23.0,2021-03-23 04:00:00,2021/03/23/0400Z,27.9,90° @ 20
6372.0,2021-03-23 12:00:00,24.0,2021-03-23 05:00:00,2021/03/23/0500Z,29.6,70° @ 16
6373.0,2021-03-23 13:00:00,24.0,2021-03-23 06:00:00,2021/03/23/0600Z,29.3,60° @ 12
6374.0,2021-03-23 14:00:00,25.0,2021-03-23 07:00:00,2021/03/23/0700Z,30.1,55° @ 11
6375.0,2021-03-23 15:00:00,25.0,2021-03-23 08:00:00,2021/03/23/0800Z,30.6,50° @ 10
6376.0,2021-03-23 16:00:00,26.0,2021-03-23 09:00:00,2021/03/23/0900Z,30.9,45° @ 9
6377.0,2021-03-23 17:00:00,27.0,2021-03-23 10:00:00,2021/03/23/1000Z,30.6,45° @ 10
6378.0,2021-03-23 18:00:00,27.0,2021-03-23 11:00:00,2021/03/23/1100Z,29.6,40° @ 11
6379.0,2021-03-23 19:00:00,27.0,2021-03-23 12:00:00,2021/03/23/1200Z,28.0,35° @ 12
6380.0,2021-03-23 20:00:00,28.0,2021-03-23 13:00:00,2021/03/23/1300Z,27.3,35° @ 14
6381.0,2021-03-23 21:00:00,28.0,2021-03-23 14:00:00,2021/03/23/1400Z,26.8,35° @ 15
6382.0,2021-03-23 22:00:00,29.0,2021-03-23 15:00:00,2021/03/23/1500Z,26.5,35° @ 16
6383.0,2021-03-23 23:00:00,29.0,2021-03-23 16:00:00,2021/03/23/1600Z,26.1,40° @ 14
6384.0,2021-03-24 00:00:00,29.0,2021-03-23 17:00:00,2021/03/23/1700Z,25.8,45° @ 11
6385.0,2021-03-24 01:00:00,30.0,2021-03-23 18:00:00,2021/03/23/1800Z,24.8,35° @ 9
6386.0,2021-03-24 02:00:00,30.0,2021-03-23 19:00:00,2021/03/23/1900Z,23.9,45° @ 10
6387.0,2021-03-24 03:00:00,31.0,2021-03-23 20:00:00,2021/03/23/2000Z,23.2,45° @ 12
6388.0,2021-03-24 04:00:00,32.0,2021-03-23 21:00:00,2021/03/23/2100Z,22.6,50° @ 12
6389.0,2021-03-24 05:00:00,33.0,2021-03-23 22:00:00,2021/03/23/2200Z,22.3,55° @ 12
6390.0,2021-03-24 06:00:00,34.0,2021-03-23 23:00:00,2021/03/23/2300Z,21.9,55° @ 12
6391.0,2021-03-24 07:00:00,35.0,2021-03-24 00:00:00,2021/03/24/0000Z,22.4,55° @ 12
6392.0,2021-03-24 08:00:00,36.0,2021-03-24 01:00:00,2021/03/24/0100Z,24.2,50° @ 11
6393.0,2021-03-24 09:00:00,37.0,2021-03-24 02:00:00,2021/03/24/0200Z,26.2,50° @ 11
6394.0,2021-03-24 10:00:00,37.0,2021-03-24 03:00:00,2021/03/24/0300Z,28.1,55° @ 11
6395.0,2021-03-24 11:00:00,37.0,2021-03-24 04:00:00,2021/03/24/0400Z,29.9,50° @ 11
6396.0,2021-03-24 12:00:00,37.0,2021-03-24 05:00:00,2021/03/24/0500Z,31.4,45° @ 10
6397.0,2021-03-24 13:00:00,37.0,2021-03-24 06:00:00,2021/03/24/0600Z,32.4,40° @ 10
6398.0,2021-03-24 14:00:00,37.0,2021-03-24 07:00:00,2021/03/24/0700Z,33.2,35° @ 10
6399.0,2021-03-24 15:00:00,37.0,2021-03-24 08:00:00,2021/03/24/0800Z,33.5,35° @ 9
6400.0,2021-03-24 16:00:00,37.0,2021-03-24 09:00:00,2021/03/24/0900Z,33.5,40° @ 9
6401.0,2021-03-24 17:00:00,36.0,2021-03-24 10:00:00,2021/03/24/1000Z,33.2,45° @ 9
6402.0,2021-03-24 18:00:00,36.0,2021-03-24 11:00:00,2021/03/24/1100Z,31.8,50° @ 10
6403.0,2021-03-24 19:00:00,36.0,2021-03-24 12:00:00,2021/03/24/1200Z,29.9,35° @ 11
6404.0,2021-03-24 20:00:00,36.0,2021-03-24 13:00:00,2021/03/24/1300Z,29.1,30° @ 12
6405.0,2021-03-24 21:00:00,36.0,2021-03-24 14:00:00,2021/03/24/1400Z,28.5,30° @ 13
6406.0,2021-03-24 22:00:00,36.0,2021-03-24 15:00:00,2021/03/24/1500Z,27.9,45° @ 11
6407.0,2021-03-24 23:00:00,36.0,2021-03-24 16:00:00,2021/03/24/1600Z,27.7,70° @ 11
6408.0,2021-03-25 00:00:00,36.0,2021-03-24 17:00:00,2021/03/24/1700Z,27.3,105° @ 11
6409.0,2021-03-25 01:00:00,36.0,2021-03-24 18:00:00,2021/03/24/1800Z,27.1,130° @ 10
6410.0,2021-03-25 02:00:00,36.0,2021-03-24 19:00:00,2021/03/24/1900Z,26.3,145° @ 10
6411.0,2021-03-25 03:00:00,36.0,2021-03-24 20:00:00,2021/03/24/2000Z,25.4,155° @ 12
6412.0,2021-03-25 04:00:00,36.0,2021-03-24 21:00:00,2021/03/24/2100Z,24.9,155° @ 12
6413.0,2021-03-25 05:00:00,36.0,2021-03-24 22:00:00,2021/03/24/2200Z,24.4,155° @ 12
6414.0,2021-03-25 06:00:00,,2021-03-24 23:00:00,2021/03/24/2300Z,24.0,145° @ 12
6415.0,2021-03-25 07:00:00,36.0,2021-03-25 00:00:00,2021/03/25/0000Z,24.6,125° @ 7
6416.0,2021-03-25 08:00:00,36.0,2021-03-25 01:00:00,2021/03/25/0100Z,26.4,110° @ 6
6417.0,2021-03-25 09:00:00,36.0,2021-03-25 02:00:00,2021/03/25/0200Z,28.4,110° @ 5
6418.0,2021-03-25 10:00:00,37.0,2021-03-25 03:00:00,2021/03/25/0300Z,30.1,110° @ 4
6419.0,2021-03-25 11:00:00,38.0,2021-03-25 04:00:00,2021/03/25/0400Z,31.6,120° @ 6
6420.0,2021-03-25 12:00:00,38.0,2021-03-25 05:00:00,2021/03/25/0500Z,32.9,125° @ 7
6421.0,2021-03-25 13:00:00,39.0,2021-03-25 06:00:00,2021/03/25/0600Z,34.6,130° @ 6
6422.0,2021-03-25 14:00:00,40.0,2021-03-25 07:00:00,2021/03/25/0700Z,35.6,135° @ 5
6423.0,2021-03-25 15:00:00,41.0,2021-03-25 08:00:00,2021/03/25/0800Z,36.2,130° @ 4
6424.0,2021-03-25 16:00:00,41.0,2021-03-25 09:00:00,2021/03/25/0900Z,36.1,120° @ 5
6425.0,2021-03-25 17:00:00,42.0,2021-03-25 10:00:00,2021/03/25/1000Z,35.8,120° @ 6
6426.0,2021-03-25 18:00:00,43.0,2021-03-25 11:00:00,2021/03/25/1100Z,34.5,130° @ 7
6427.0,2021-03-25 19:00:00,43.0,2021-03-25 12:00:00,2021/03/25/1200Z,32.5,130° @ 7
6428.0,2021-03-25 20:00:00,44.0,2021-03-25 13:00:00,2021/03/25/1300Z,31.5,135° @ 5
6429.0,2021-03-25 21:00:00,45.0,2021-03-25 14:00:00,2021/03/25/1400Z,30.8,120° @ 5
6430.0,2021-03-25 22:00:00,46.0,2021-03-25 15:00:00,2021/03/25/1500Z,30.5,115° @ 7
6431.0,2021-03-25 23:00:00,47.0,2021-03-25 16:00:00,2021/03/25/1600Z,30.0,125° @ 7
6432.0,2021-03-26 00:00:00,48.0,2021-03-25 17:00:00,2021/03/25/1700Z,29.6,145° @ 9
6433.0,2021-03-26 01:00:00,49.0,2021-03-25 18:00:00,2021/03/25/1800Z,29.1,140° @ 12
6434.0,2021-03-26 02:00:00,49.0,2021-03-25 19:00:00,2021/03/25/1900Z,29.0,140° @ 16
6435.0,2021-03-26 03:00:00,50.0,2021-03-25 20:00:00,2021/03/25/2000Z,28.3,150° @ 16
6436.0,2021-03-26 04:00:00,50.0,2021-03-25 21:00:00,2021/03/25/2100Z,27.2,165° @ 16
6437.0,2021-03-26 05:00:00,51.0,2021-03-25 22:00:00,2021/03/25/2200Z,26.5,175° @ 16
6438.0,2021-03-26 06:00:00,52.0,2021-03-25 23:00:00,2021/03/25/2300Z,26.1,185° @ 17
6439.0,2021-03-26 07:00:00,52.0,2021-03-26 00:00:00,2021/03/26/0000Z,26.8,195° @ 17
6440.0,2021-03-26 08:00:00,52.0,2021-03-26 01:00:00,2021/03/26/0100Z,28.4,190° @ 16
6441.0,2021-03-26 09:00:00,,2021-03-26 02:00:00,2021/03/26/0200Z,30.3,200° @ 16
6442.0,2021-03-26 10:00:00,54.0,2021-03-26 03:00:00,2021/03/26/0300Z,32.2,210° @ 15
6443.0,2021-03-26 11:00:00,56.0,2021-03-26 04:00:00,2021/03/26/0400Z,33.7,190° @ 11
6444.0,2021-03-26 12:00:00,57.0,2021-03-26 05:00:00,2021/03/26/0500Z,35.0,195° @ 8
6445.0,2021-03-26 13:00:00,,2021-03-26 06:00:00,2021/03/26/0600Z,36.2,215° @ 6
6446.0,2021-03-26 14:00:00,59.0,2021-03-26 07:00:00,2021/03/26/0700Z,36.9,235° @ 5
6447.0,2021-03-26 15:00:00,60.0,2021-03-26 08:00:00,2021/03/26/0800Z,37.0,235° @ 5
6448.0,2021-03-26 16:00:00,61.0,2021-03-26 09:00:00,2021/03/26/0900Z,36.9,240° @ 3
6449.0,2021-03-26 17:00:00,62.0,2021-03-26 10:00:00,2021/03/26/1000Z,36.5,220° @ 2
6450.0,2021-03-26 18:00:00,63.0,2021-03-26 11:00:00,2021/03/26/1100Z,35.2,185° @ 4
6451.0,2021-03-26 19:00:00,64.0,2021-03-26 12:00:00,2021/03/26/1200Z,33.4,180° @ 9
6452.0,2021-03-26 20:00:00,,2021-03-26 13:00:00,2021/03/26/1300Z,32.5,180° @ 10
6453.0,2021-03-26 21:00:00,65.0,2021-03-26 14:00:00,2021/03/26/1400Z,32.1,170° @ 10
6454.0,2021-03-26 22:00:00,66.0,2021-03-26 15:00:00,2021/03/26/1500Z,31.5,160° @ 5
6455.0,2021-03-26 23:00:00,,2021-03-26 16:00:00,2021/03/26/1600Z,31.0,165° @ 3
6456.0,2021-03-27 00:00:00,67.0,2021-03-26 17:00:00,2021/03/26/1700Z,30.6,180° @ 6
6457.0,2021-03-27 01:00:00,68.0,2021-03-26 18:00:00,2021/03/26/1800Z,30.2,215° @ 7
6458.0,2021-03-27 02:00:00,69.0,2021-03-26 19:00:00,2021/03/26/1900Z,29.9,210° @ 10
6459.0,2021-03-27 03:00:00,,2021-03-26 20:00:00,2021/03/26/2000Z,29.4,200° @ 12
6460.0,2021-03-27 04:00:00,70.0,2021-03-26 21:00:00,2021/03/26/2100Z,28.9,195° @ 13
6461.0,2021-03-27 05:00:00,71.0,2021-03-26 22:00:00,2021/03/26/2200Z,28.4,180° @ 16
6462.0,2021-03-27 06:00:00,72.0,2021-03-26 23:00:00,2021/03/26/2300Z,28.0,175° @ 15
6463.0,2021-03-27 07:00:00,73.0,2021-03-27 00:00:00,2021/03/27/0000Z,28.8,180° @ 14
6464.0,2021-03-27 08:00:00,74.0,2021-03-27 01:00:00,2021/03/27/0100Z,30.9,175° @ 13
6465.0,2021-03-27 09:00:00,74.0,2021-03-27 02:00:00,2021/03/27/0200Z,33.0,180° @ 14
6466.0,2021-03-27 10:00:00,,2021-03-27 03:00:00,2021/03/27/0300Z,34.9,185° @ 13
6467.0,2021-03-27 11:00:00,,2021-03-27 04:00:00,2021/03/27/0400Z,36.2,190° @ 11
6468.0,2021-03-27 12:00:00,75.0,2021-03-27 05:00:00,2021/03/27/0500Z,37.4,195° @ 9
6469.0,2021-03-27 13:00:00,75.0,2021-03-27 06:00:00,2021/03/27/0600Z,37.4,200° @ 10
6470.0,2021-03-27 14:00:00,74.0,2021-03-27 07:00:00,2021/03/27/0700Z,38.2,200° @ 9
6471.0,2021-03-27 15:00:00,74.0,2021-03-27 08:00:00,2021/03/27/0800Z,38.1,180° @ 7
6472.0,2021-03-27 16:00:00,,2021-03-27 09:00:00,2021/03/27/0900Z,36.7,200° @ 8
6473.0,2021-03-27 17:00:00,74.0,2021-03-27 10:00:00,2021/03/27/1000Z,34.2,185° @ 9
6474.0,2021-03-27 18:00:00,,2021-03-27 11:00:00,2021/03/27/1100Z,30.5,185° @ 10
6475.0,2021-03-27 19:00:00,73.0,2021-03-27 12:00:00,2021/03/27/1200Z,30.7,190° @ 7
6476.0,2021-03-27 20:00:00,73.0,2021-03-27 13:00:00,2021/03/27/1300Z,30.7,185° @ 9
6477.0,2021-03-27 21:00:00,73.0,2021-03-27 14:00:00,2021/03/27/1400Z,31.1,175° @ 12
6478.0,2021-03-27 22:00:00,73.0,2021-03-27 15:00:00,2021/03/27/1500Z,31.0,180° @ 14
6479.0,2021-03-27 23:00:00,72.0,2021-03-27 16:00:00,2021/03/27/1600Z,30.4,190° @ 16
6480.0,2021-03-28 00:00:00,72.0,2021-03-27 17:00:00,2021/03/27/1700Z,30.2,200° @ 18
6481.0,2021-03-28 01:00:00,71.0,2021-03-27 18:00:00,2021/03/27/1800Z,29.7,205° @ 21
6482.0,2021-03-28 02:00:00,,2021-03-27 19:00:00,2021/03/27/1900Z,29.6,210° @ 22
6483.0,2021-03-28 03:00:00,71.0,2021-03-27 20:00:00,2021/03/27/2000Z,29.4,210° @ 25
6484.0,2021-03-28 04:00:00,70.0,2021-03-27 21:00:00,2021/03/27/2100Z,29.2,210° @ 28
6485.0,2021-03-28 05:00:00,70.0,2021-03-27 22:00:00,2021/03/27/2200Z,29.0,215° @ 26
6486.0,2021-03-28 06:00:00,,2021-03-27 23:00:00,2021/03/27/2300Z,28.4,215° @ 25
6487.0,2021-03-28 07:00:00,68.0,2021-03-28 00:00:00,2021/03/28/0000Z,28.9,215° @ 22
