date_time,PM2.5,temp,wind speed,wind dir,lat,long
2018-03-15 02:00:00,39.0,27.8,26.0,240.0,14.685833,100.871996
2018-03-15 03:00:00,29.0,27.8,26.0,240.0,14.685833,100.871996
2018-03-15 04:00:00,35.0,26.9,22.0,250.0,14.685833,100.871996
2018-03-15 05:00:00,32.0,26.9,22.0,250.0,14.685833,100.871996
2018-03-15 06:00:00,32.0,26.9,22.0,250.0,14.685833,100.871996
2018-03-15 07:00:00,34.0,27.0,16.0,240.0,14.685833,100.871996
2018-03-15 08:00:00,35.0,27.0,16.0,240.0,14.685833,100.871996
2018-03-15 09:00:00,17.0,27.0,16.0,240.0,14.685833,100.871996
2018-03-15 10:00:00,15.0,32.5,14.0,215.0,14.685833,100.871996
2018-03-15 11:00:00,36.0,32.5,14.0,215.0,14.685833,100.871996
2018-03-15 12:00:00,42.0,32.5,14.0,215.0,14.685833,100.871996
2018-03-15 13:00:00,45.0,35.0,18.0,215.0,14.685833,100.871996
2018-03-15 14:00:00,43.0,35.0,18.0,215.0,14.685833,100.871996
2018-03-15 15:00:00,39.0,35.0,18.0,215.0,14.685833,100.871996
2018-03-15 16:00:00,33.0,36.2,17.0,215.0,14.685833,100.871996
2018-03-15 17:00:00,38.0,36.2,17.0,215.0,14.685833,100.871996
2018-03-15 18:00:00,51.0,36.2,17.0,215.0,14.685833,100.871996
2018-03-15 19:00:00,42.0,31.3,19.0,210.0,14.685833,100.871996
2018-03-15 20:00:00,47.0,31.3,19.0,210.0,14.685833,100.871996
2018-03-15 21:00:00,52.0,31.3,19.0,210.0,14.685833,100.871996
2018-03-15 22:00:00,36.0,28.7,16.0,255.0,14.685833,100.871996
2018-03-15 23:00:00,32.0,28.7,16.0,255.0,14.685833,100.871996
2018-03-16 00:00:00,32.0,28.7,16.0,255.0,14.685833,100.871996
2018-03-16 01:00:00,25.0,26.5,15.0,245.0,14.685833,100.871996
2018-03-16 02:00:00,28.0,26.5,15.0,245.0,14.685833,100.871996
2018-03-16 03:00:00,27.0,26.5,15.0,245.0,14.685833,100.871996
2018-03-16 04:00:00,22.0,25.3,10.0,205.0,14.685833,100.871996
2018-03-16 05:00:00,29.0,25.3,10.0,205.0,14.685833,100.871996
2018-03-16 06:00:00,38.0,25.3,10.0,205.0,14.685833,100.871996
2018-03-16 07:00:00,42.0,25.5,12.0,200.0,14.685833,100.871996
2018-03-16 08:00:00,48.0,25.5,12.0,200.0,14.685833,100.871996
2018-03-16 09:00:00,37.0,25.5,12.0,200.0,14.685833,100.871996
2018-03-16 10:00:00,29.0,31.8,12.0,185.0,14.685833,100.871996
2018-03-16 11:00:00,26.0,31.8,12.0,185.0,14.685833,100.871996
2018-03-16 12:00:00,19.0,31.8,12.0,185.0,14.685833,100.871996
2018-03-16 13:00:00,10.0,35.8,14.0,195.0,14.685833,100.871996
2018-03-16 14:00:00,8.0,35.8,14.0,195.0,14.685833,100.871996
2018-03-16 15:00:00,19.0,35.8,14.0,195.0,14.685833,100.871996
2018-03-16 16:00:00,27.0,36.8,15.0,190.0,14.685833,100.871996
2018-03-16 17:00:00,31.0,36.8,15.0,190.0,14.685833,100.871996
2018-03-16 18:00:00,36.0,36.8,15.0,190.0,14.685833,100.871996
2018-03-16 19:00:00,42.0,32.1,16.0,190.0,14.685833,100.871996
2018-03-16 20:00:00,44.0,32.1,16.0,190.0,14.685833,100.871996
2018-03-16 21:00:00,54.0,32.1,16.0,190.0,14.685833,100.871996
2018-03-16 22:00:00,53.0,29.2,13.0,180.0,14.685833,100.871996
2018-03-16 23:00:00,49.0,29.2,13.0,180.0,14.685833,100.871996
2018-03-17 00:00:00,58.0,29.2,13.0,180.0,14.685833,100.871996
2018-03-17 01:00:00,50.0,27.0,22.0,185.0,14.685833,100.871996
2018-03-17 02:00:00,44.0,27.0,22.0,185.0,14.685833,100.871996
2018-03-17 03:00:00,40.0,27.0,22.0,185.0,14.685833,100.871996
2018-03-17 04:00:00,32.0,25.6,21.0,175.0,14.685833,100.871996
2018-03-17 05:00:00,34.0,25.6,21.0,175.0,14.685833,100.871996
2018-03-17 06:00:00,34.0,25.6,21.0,175.0,14.685833,100.871996
2018-03-17 07:00:00,46.0,26.2,19.0,155.0,14.685833,100.871996
2018-03-17 08:00:00,46.0,26.2,19.0,155.0,14.685833,100.871996
2018-03-17 09:00:00,37.0,26.2,19.0,155.0,14.685833,100.871996
2018-03-17 10:00:00,30.0,32.0,19.0,155.0,14.685833,100.871996
2018-03-17 11:00:00,25.0,32.0,19.0,155.0,14.685833,100.871996
2018-03-17 12:00:00,24.0,32.0,19.0,155.0,14.685833,100.871996
2018-03-17 13:00:00,20.0,35.4,18.0,170.0,14.685833,100.871996
2018-03-17 14:00:00,15.0,35.4,18.0,170.0,14.685833,100.871996
2018-03-17 15:00:00,18.0,35.4,18.0,170.0,14.685833,100.871996
2018-03-17 16:00:00,26.0,36.9,17.0,180.0,14.685833,100.871996
2018-03-17 17:00:00,18.0,36.9,17.0,180.0,14.685833,100.871996
2018-03-17 18:00:00,36.0,36.9,17.0,180.0,14.685833,100.871996
2018-03-17 19:00:00,41.0,32.7,16.0,175.0,14.685833,100.871996
2018-03-17 20:00:00,48.0,32.7,16.0,175.0,14.685833,100.871996
2018-03-17 21:00:00,60.0,32.7,16.0,175.0,14.685833,100.871996
2018-03-17 22:00:00,58.0,30.4,9.0,160.0,14.685833,100.871996
2018-03-17 23:00:00,53.0,30.4,9.0,160.0,14.685833,100.871996
2018-03-18 00:00:00,43.0,30.4,9.0,160.0,14.685833,100.871996
2018-03-18 01:00:00,33.0,28.3,14.0,195.0,14.685833,100.871996
2018-03-18 02:00:00,27.0,28.3,14.0,195.0,14.685833,100.871996
2018-03-18 03:00:00,31.0,28.3,14.0,195.0,14.685833,100.871996
2018-03-18 04:00:00,26.0,26.7,15.0,195.0,14.685833,100.871996
2018-03-18 05:00:00,22.0,26.7,15.0,195.0,14.685833,100.871996
2018-03-18 06:00:00,20.0,26.7,15.0,195.0,14.685833,100.871996
2018-03-18 07:00:00,21.0,26.7,14.0,190.0,14.685833,100.871996
2018-03-18 08:00:00,35.0,26.7,14.0,190.0,14.685833,100.871996
2018-03-18 09:00:00,30.0,26.7,14.0,190.0,14.685833,100.871996
2018-03-18 10:00:00,24.0,32.7,13.0,190.0,14.685833,100.871996
2018-03-18 11:00:00,23.0,32.7,13.0,190.0,14.685833,100.871996
2018-03-18 12:00:00,21.0,32.7,13.0,190.0,14.685833,100.871996
2018-03-18 13:00:00,33.0,36.2,14.0,190.0,14.685833,100.871996
2018-03-18 14:00:00,26.0,36.2,14.0,190.0,14.685833,100.871996
2018-03-18 15:00:00,25.0,36.2,14.0,190.0,14.685833,100.871996
2018-03-18 16:00:00,33.0,36.3,15.0,190.0,14.685833,100.871996
2018-03-18 17:00:00,32.0,36.3,15.0,190.0,14.685833,100.871996
2018-03-18 18:00:00,34.0,36.3,15.0,190.0,14.685833,100.871996
2018-03-18 19:00:00,31.0,32.9,14.0,205.0,14.685833,100.871996
2018-03-18 20:00:00,28.0,32.9,14.0,205.0,14.685833,100.871996
2018-03-18 21:00:00,30.0,32.9,14.0,205.0,14.685833,100.871996
2018-03-18 22:00:00,33.0,30.3,7.0,250.0,14.685833,100.871996
2018-03-18 23:00:00,32.0,30.3,7.0,250.0,14.685833,100.871996
2018-03-19 00:00:00,22.0,30.3,7.0,250.0,14.685833,100.871996
2018-03-19 01:00:00,18.0,28.6,11.0,240.0,14.685833,100.871996
2018-03-19 02:00:00,27.0,28.6,11.0,240.0,14.685833,100.871996
2018-03-19 03:00:00,30.0,28.6,11.0,240.0,14.685833,100.871996
2018-03-19 04:00:00,22.0,27.2,13.0,220.0,14.685833,100.871996
2018-03-19 05:00:00,20.0,27.2,13.0,220.0,14.685833,100.871996
2018-03-19 06:00:00,16.0,27.2,13.0,220.0,14.685833,100.871996
2018-03-19 07:00:00,7.0,27.5,15.0,220.0,14.685833,100.871996
2018-03-19 08:00:00,3.0,27.5,15.0,220.0,14.685833,100.871996
2018-03-19 09:00:00,6.0,27.5,15.0,220.0,14.685833,100.871996
2018-03-19 10:00:00,14.0,33.7,15.0,220.0,14.685833,100.871996
2018-03-19 11:00:00,8.0,33.7,15.0,220.0,14.685833,100.871996
2018-03-19 12:00:00,6.0,33.7,15.0,220.0,14.685833,100.871996
2018-03-19 13:00:00,5.0,36.5,15.0,225.0,14.685833,100.871996
2018-03-19 14:00:00,16.0,36.5,15.0,225.0,14.685833,100.871996
2018-03-19 15:00:00,27.0,36.5,15.0,225.0,14.685833,100.871996
2018-03-19 16:00:00,33.0,37.1,15.0,230.0,14.685833,100.871996
2018-03-19 17:00:00,32.0,37.1,15.0,230.0,14.685833,100.871996
2018-03-19 18:00:00,38.0,37.1,15.0,230.0,14.685833,100.871996
2018-03-19 19:00:00,46.0,33.4,15.0,235.0,14.685833,100.871996
2018-03-19 20:00:00,64.0,33.4,15.0,235.0,14.685833,100.871996
2018-03-19 21:00:00,78.0,33.4,15.0,235.0,14.685833,100.871996
2018-03-19 22:00:00,79.0,31.1,13.0,265.0,14.685833,100.871996
2018-03-19 23:00:00,66.0,31.1,13.0,265.0,14.685833,100.871996
2018-03-20 00:00:00,57.0,31.1,13.0,265.0,14.685833,100.871996
2018-03-20 01:00:00,40.0,29.0,20.0,235.0,14.685833,100.871996
2018-03-20 02:00:00,25.0,29.0,20.0,235.0,14.685833,100.871996
2018-03-20 03:00:00,26.0,29.0,20.0,235.0,14.685833,100.871996
2018-03-20 04:00:00,32.0,28.0,19.0,230.0,14.685833,100.871996
2018-03-20 05:00:00,30.0,28.0,19.0,230.0,14.685833,100.871996
2018-03-20 06:00:00,35.0,28.0,19.0,230.0,14.685833,100.871996
2018-03-20 07:00:00,40.0,27.9,16.0,250.0,14.685833,100.871996
2018-03-20 08:00:00,37.0,27.9,16.0,250.0,14.685833,100.871996
2018-03-20 09:00:00,24.0,27.9,16.0,250.0,14.685833,100.871996
2018-03-20 10:00:00,13.0,33.8,14.0,240.0,14.685833,100.871996
2018-03-20 11:00:00,5.0,33.8,14.0,240.0,14.685833,100.871996
2018-03-20 12:00:00,12.0,33.8,14.0,240.0,14.685833,100.871996
2018-03-20 13:00:00,30.0,37.1,13.0,230.0,14.685833,100.871996
2018-03-20 14:00:00,42.0,37.1,13.0,230.0,14.685833,100.871996
2018-03-20 15:00:00,42.0,37.1,13.0,230.0,14.685833,100.871996
2018-03-20 16:00:00,34.0,37.8,10.0,210.0,14.685833,100.871996
2018-03-20 17:00:00,39.0,37.8,10.0,210.0,14.685833,100.871996
2018-03-20 18:00:00,51.0,37.8,10.0,210.0,14.685833,100.871996
2018-03-20 19:00:00,62.0,33.8,8.0,205.0,14.685833,100.871996
2018-03-20 20:00:00,76.0,33.8,8.0,205.0,14.685833,100.871996
2018-03-20 21:00:00,82.0,33.8,8.0,205.0,14.685833,100.871996
2018-03-20 22:00:00,71.0,31.3,3.0,5.0,14.685833,100.871996
2018-03-20 23:00:00,53.0,31.3,3.0,5.0,14.685833,100.871996
2018-03-21 00:00:00,47.0,31.3,3.0,5.0,14.685833,100.871996
2018-03-21 01:00:00,44.0,29.0,3.0,220.0,14.685833,100.871996
2018-03-21 02:00:00,35.0,29.0,3.0,220.0,14.685833,100.871996
2018-03-21 03:00:00,35.0,29.0,3.0,220.0,14.685833,100.871996
2018-03-21 04:00:00,32.0,27.8,9.0,190.0,14.685833,100.871996
2018-03-21 05:00:00,26.0,27.8,9.0,190.0,14.685833,100.871996
2018-03-21 06:00:00,36.0,27.8,9.0,190.0,14.685833,100.871996
2018-03-21 07:00:00,39.0,28.0,11.0,195.0,14.685833,100.871996
2018-03-21 08:00:00,46.0,28.0,11.0,195.0,14.685833,100.871996
2018-03-21 09:00:00,39.0,28.0,11.0,195.0,14.685833,100.871996
2018-03-21 10:00:00,29.0,33.3,5.0,185.0,14.685833,100.871996
2018-03-21 11:00:00,22.0,33.3,5.0,185.0,14.685833,100.871996
2018-03-21 12:00:00,24.0,33.3,5.0,185.0,14.685833,100.871996
2018-03-21 13:00:00,24.0,36.4,4.0,100.0,14.685833,100.871996
2018-03-21 14:00:00,28.0,36.4,4.0,100.0,14.685833,100.871996
2018-03-21 15:00:00,43.0,36.4,4.0,100.0,14.685833,100.871996
2018-03-21 16:00:00,41.0,35.7,5.0,105.0,14.685833,100.871996
2018-03-21 17:00:00,37.0,35.7,5.0,105.0,14.685833,100.871996
2018-03-21 18:00:00,34.0,35.7,5.0,105.0,14.685833,100.871996
2018-03-21 19:00:00,39.0,33.1,7.0,155.0,14.685833,100.871996
2018-03-21 20:00:00,38.0,33.1,7.0,155.0,14.685833,100.871996
2018-03-21 21:00:00,44.0,33.1,7.0,155.0,14.685833,100.871996
2018-03-21 22:00:00,44.0,31.2,9.0,105.0,14.685833,100.871996
2018-03-21 23:00:00,38.0,31.2,9.0,105.0,14.685833,100.871996
2018-03-22 00:00:00,38.0,31.2,9.0,105.0,14.685833,100.871996
2018-03-22 01:00:00,47.0,27.9,11.0,145.0,14.685833,100.871996
2018-03-22 02:00:00,47.0,27.9,11.0,145.0,14.685833,100.871996
2018-03-22 03:00:00,49.0,27.9,11.0,145.0,14.685833,100.871996
2018-03-22 04:00:00,41.0,27.1,10.0,140.0,14.685833,100.871996
2018-03-22 05:00:00,31.0,27.1,10.0,140.0,14.685833,100.871996
2018-03-22 06:00:00,43.0,27.1,10.0,140.0,14.685833,100.871996
2018-03-22 07:00:00,56.0,26.9,7.0,125.0,14.685833,100.871996
2018-03-22 08:00:00,62.0,26.9,7.0,125.0,14.685833,100.871996
2018-03-22 09:00:00,57.0,26.9,7.0,125.0,14.685833,100.871996
2018-03-22 10:00:00,48.0,31.0,8.0,90.0,14.685833,100.871996
2018-03-22 11:00:00,39.0,31.0,8.0,90.0,14.685833,100.871996
2018-03-22 12:00:00,34.0,31.0,8.0,90.0,14.685833,100.871996
2018-03-22 13:00:00,32.0,31.2,4.0,90.0,14.685833,100.871996
2018-03-22 14:00:00,33.0,31.2,4.0,90.0,14.685833,100.871996
2018-03-22 15:00:00,31.0,31.2,4.0,90.0,14.685833,100.871996
2018-03-22 16:00:00,38.0,32.5,9.0,85.0,14.685833,100.871996
2018-03-22 17:00:00,37.0,32.5,9.0,85.0,14.685833,100.871996
2018-03-22 18:00:00,31.0,32.5,9.0,85.0,14.685833,100.871996
2018-03-22 19:00:00,47.0,29.6,10.0,115.0,14.685833,100.871996
2018-03-22 20:00:00,61.0,29.6,10.0,115.0,14.685833,100.871996
2018-03-22 21:00:00,52.0,29.6,10.0,115.0,14.685833,100.871996
2018-03-22 22:00:00,46.0,29.2,10.0,105.0,14.685833,100.871996
2018-03-22 23:00:00,44.0,29.2,10.0,105.0,14.685833,100.871996
2018-03-23 00:00:00,37.0,29.2,10.0,105.0,14.685833,100.871996
2018-03-23 01:00:00,41.0,27.7,11.0,90.0,14.685833,100.871996
2018-03-23 02:00:00,40.0,27.7,11.0,90.0,14.685833,100.871996
2018-03-23 03:00:00,45.0,27.7,11.0,90.0,14.685833,100.871996
2018-03-23 04:00:00,48.0,26.8,11.0,105.0,14.685833,100.871996
2018-03-23 05:00:00,42.0,26.8,11.0,105.0,14.685833,100.871996
2018-03-23 06:00:00,35.0,26.8,11.0,105.0,14.685833,100.871996
2018-03-23 07:00:00,34.0,27.3,12.0,110.0,14.685833,100.871996
2018-03-23 08:00:00,47.0,27.3,12.0,110.0,14.685833,100.871996
2018-03-23 09:00:00,55.0,27.3,12.0,110.0,14.685833,100.871996
2018-03-23 10:00:00,52.0,32.0,14.0,115.0,14.685833,100.871996
2018-03-23 11:00:00,42.0,32.0,14.0,115.0,14.685833,100.871996
2018-03-23 12:00:00,37.0,32.0,14.0,115.0,14.685833,100.871996
2018-03-23 13:00:00,48.0,34.8,10.0,95.0,14.685833,100.871996
2018-03-23 14:00:00,52.0,34.8,10.0,95.0,14.685833,100.871996
2018-03-23 15:00:00,47.0,34.8,10.0,95.0,14.685833,100.871996
2018-03-23 16:00:00,47.0,35.5,12.0,90.0,14.685833,100.871996
2018-03-23 17:00:00,50.0,35.5,12.0,90.0,14.685833,100.871996
2018-03-23 18:00:00,49.0,35.5,12.0,90.0,14.685833,100.871996
2018-03-23 19:00:00,52.0,31.6,8.0,90.0,14.685833,100.871996
2018-03-23 20:00:00,67.0,31.6,8.0,90.0,14.685833,100.871996
2018-03-23 21:00:00,69.0,31.6,8.0,90.0,14.685833,100.871996
2018-03-23 22:00:00,55.0,29.9,8.0,85.0,14.685833,100.871996
2018-03-23 23:00:00,49.0,29.9,8.0,85.0,14.685833,100.871996
2018-03-24 00:00:00,49.0,29.9,8.0,85.0,14.685833,100.871996
2018-03-24 01:00:00,56.0,27.9,11.0,100.0,14.685833,100.871996
2018-03-24 02:00:00,59.0,27.9,11.0,100.0,14.685833,100.871996
2018-03-24 03:00:00,62.0,27.9,11.0,100.0,14.685833,100.871996
2018-03-24 04:00:00,55.0,27.0,13.0,85.0,14.685833,100.871996
2018-03-24 05:00:00,57.0,27.0,13.0,85.0,14.685833,100.871996
2018-03-24 06:00:00,78.0,27.0,13.0,85.0,14.685833,100.871996
2018-03-24 07:00:00,77.0,27.6,16.0,100.0,14.685833,100.871996
2018-03-24 08:00:00,76.0,27.6,16.0,100.0,14.685833,100.871996
2018-03-24 09:00:00,86.0,27.6,16.0,100.0,14.685833,100.871996
2018-03-24 10:00:00,80.0,32.9,18.0,110.0,14.685833,100.871996
2018-03-24 11:00:00,61.0,32.9,18.0,110.0,14.685833,100.871996
2018-03-24 12:00:00,52.0,32.9,18.0,110.0,14.685833,100.871996
2018-03-24 13:00:00,61.0,34.9,8.0,100.0,14.685833,100.871996
2018-03-24 14:00:00,66.0,34.9,8.0,100.0,14.685833,100.871996
2018-03-24 15:00:00,68.0,34.9,8.0,100.0,14.685833,100.871996
2018-03-24 16:00:00,64.0,35.6,10.0,90.0,14.685833,100.871996
2018-03-24 17:00:00,50.0,35.6,10.0,90.0,14.685833,100.871996
2018-03-24 18:00:00,41.0,35.6,10.0,90.0,14.685833,100.871996
2018-03-24 19:00:00,64.0,32.6,16.0,95.0,14.685833,100.871996
2018-03-24 20:00:00,98.0,32.6,16.0,95.0,14.685833,100.871996
2018-03-24 21:00:00,105.0,32.6,16.0,95.0,14.685833,100.871996
2018-03-24 22:00:00,92.0,30.8,17.0,105.0,14.685833,100.871996
2018-03-24 23:00:00,85.0,30.8,17.0,105.0,14.685833,100.871996
2018-03-25 00:00:00,85.0,30.8,17.0,105.0,14.685833,100.871996
2018-03-25 01:00:00,94.0,29.5,14.0,120.0,14.685833,100.871996
2018-03-25 02:00:00,90.0,29.5,14.0,120.0,14.685833,100.871996
2018-03-25 03:00:00,74.0,29.5,14.0,120.0,14.685833,100.871996
2018-03-25 04:00:00,62.0,28.1,12.0,100.0,14.685833,100.871996
2018-03-25 05:00:00,68.0,28.1,12.0,100.0,14.685833,100.871996
2018-03-25 06:00:00,71.0,28.1,12.0,100.0,14.685833,100.871996
2018-03-25 07:00:00,69.0,28.0,9.0,95.0,14.685833,100.871996
2018-03-25 08:00:00,67.0,28.0,9.0,95.0,14.685833,100.871996
2018-03-25 09:00:00,69.0,28.0,9.0,95.0,14.685833,100.871996
2018-03-25 10:00:00,56.0,33.1,11.0,100.0,14.685833,100.871996
2018-03-25 11:00:00,42.0,33.1,11.0,100.0,14.685833,100.871996
2018-03-25 12:00:00,43.0,33.1,11.0,100.0,14.685833,100.871996
2018-03-25 13:00:00,66.0,36.2,6.0,150.0,14.685833,100.871996
2018-03-25 14:00:00,64.0,36.2,6.0,150.0,14.685833,100.871996
2018-03-25 15:00:00,52.0,36.2,6.0,150.0,14.685833,100.871996
2018-03-25 16:00:00,41.0,35.4,5.0,170.0,14.685833,100.871996
2018-03-25 17:00:00,55.0,35.4,5.0,170.0,14.685833,100.871996
2018-03-25 18:00:00,73.0,35.4,5.0,170.0,14.685833,100.871996
2018-03-25 19:00:00,67.0,32.6,2.0,235.0,14.685833,100.871996
2018-03-25 20:00:00,75.0,32.6,2.0,235.0,14.685833,100.871996
2018-03-25 21:00:00,84.0,32.6,2.0,235.0,14.685833,100.871996
2018-03-25 22:00:00,83.0,30.3,9.0,50.0,14.685833,100.871996
2018-03-25 23:00:00,74.0,30.3,9.0,50.0,14.685833,100.871996
2018-03-26 00:00:00,69.0,30.3,9.0,50.0,14.685833,100.871996
2018-03-26 01:00:00,70.0,29.1,6.0,115.0,14.685833,100.871996
2018-03-26 02:00:00,73.0,29.1,6.0,115.0,14.685833,100.871996
2018-03-26 03:00:00,61.0,29.1,6.0,115.0,14.685833,100.871996
2018-03-26 04:00:00,53.0,27.8,5.0,100.0,14.685833,100.871996
2018-03-26 05:00:00,48.0,27.8,5.0,100.0,14.685833,100.871996
2018-03-26 06:00:00,44.0,27.8,5.0,100.0,14.685833,100.871996
2018-03-26 07:00:00,45.0,27.8,8.0,95.0,14.685833,100.871996
2018-03-26 08:00:00,60.0,27.8,8.0,95.0,14.685833,100.871996
2018-03-26 09:00:00,65.0,27.8,8.0,95.0,14.685833,100.871996
2018-03-26 10:00:00,50.0,32.5,11.0,110.0,14.685833,100.871996
2018-03-26 11:00:00,34.0,32.5,11.0,110.0,14.685833,100.871996
2018-03-26 12:00:00,29.0,32.5,11.0,110.0,14.685833,100.871996
2018-03-26 13:00:00,31.0,35.4,5.0,105.0,14.685833,100.871996
2018-03-26 14:00:00,39.0,35.4,5.0,105.0,14.685833,100.871996
2018-03-26 15:00:00,36.0,35.4,5.0,105.0,14.685833,100.871996
2018-03-26 16:00:00,35.0,35.3,7.0,85.0,14.685833,100.871996
2018-03-26 17:00:00,40.0,35.3,7.0,85.0,14.685833,100.871996
2018-03-26 18:00:00,51.0,35.3,7.0,85.0,14.685833,100.871996
2018-03-26 19:00:00,52.0,32.8,13.0,100.0,14.685833,100.871996
2018-03-26 20:00:00,56.0,32.8,13.0,100.0,14.685833,100.871996
2018-03-26 21:00:00,63.0,32.8,13.0,100.0,14.685833,100.871996
2018-03-26 22:00:00,64.0,31.1,12.0,100.0,14.685833,100.871996
2018-03-26 23:00:00,56.0,31.1,12.0,100.0,14.685833,100.871996
2018-03-27 00:00:00,53.0,31.1,12.0,100.0,14.685833,100.871996
2018-03-27 01:00:00,48.0,28.8,14.0,120.0,14.685833,100.871996
2018-03-27 02:00:00,42.0,28.8,14.0,120.0,14.685833,100.871996
2018-03-27 03:00:00,52.0,28.8,14.0,120.0,14.685833,100.871996
2018-03-27 04:00:00,55.0,27.6,15.0,120.0,14.685833,100.871996
2018-03-27 05:00:00,60.0,27.6,15.0,120.0,14.685833,100.871996
2018-03-27 06:00:00,77.0,27.6,15.0,120.0,14.685833,100.871996
2018-03-27 07:00:00,89.0,27.7,16.0,105.0,14.685833,100.871996
2018-03-27 08:00:00,92.0,27.7,16.0,105.0,14.685833,100.871996
2018-03-27 09:00:00,80.0,27.7,16.0,105.0,14.685833,100.871996
2018-03-27 10:00:00,61.0,33.4,14.0,105.0,14.685833,100.871996
2018-03-27 11:00:00,58.0,33.4,14.0,105.0,14.685833,100.871996
2018-03-27 12:00:00,59.0,33.4,14.0,105.0,14.685833,100.871996
2018-03-27 13:00:00,54.0,34.0,8.0,135.0,14.685833,100.871996
2018-03-27 14:00:00,47.0,34.0,8.0,135.0,14.685833,100.871996
2018-03-27 15:00:00,54.0,34.0,8.0,135.0,14.685833,100.871996
2018-03-27 16:00:00,62.0,35.0,5.0,125.0,14.685833,100.871996
2018-03-27 17:00:00,51.0,35.0,5.0,125.0,14.685833,100.871996
2018-03-27 18:00:00,45.0,35.0,5.0,125.0,14.685833,100.871996
2018-03-27 19:00:00,60.0,31.6,10.0,105.0,14.685833,100.871996
2018-03-27 20:00:00,70.0,31.6,10.0,105.0,14.685833,100.871996
2018-03-27 21:00:00,77.0,31.6,10.0,105.0,14.685833,100.871996
2018-03-27 22:00:00,80.0,30.3,11.0,100.0,14.685833,100.871996
2018-03-27 23:00:00,79.0,30.3,11.0,100.0,14.685833,100.871996
2018-03-28 00:00:00,77.0,30.3,11.0,100.0,14.685833,100.871996
2018-03-28 01:00:00,66.0,28.7,13.0,85.0,14.685833,100.871996
2018-03-28 02:00:00,67.0,28.7,13.0,85.0,14.685833,100.871996
2018-03-28 03:00:00,68.0,28.7,13.0,85.0,14.685833,100.871996
2018-03-28 04:00:00,64.0,27.6,11.0,85.0,14.685833,100.871996
2018-03-28 05:00:00,63.0,27.6,11.0,85.0,14.685833,100.871996
2018-03-28 06:00:00,67.0,27.6,11.0,85.0,14.685833,100.871996
2018-03-28 07:00:00,78.0,28.0,6.0,140.0,14.685833,100.871996
2018-03-28 08:00:00,84.0,28.0,6.0,140.0,14.685833,100.871996
2018-03-28 09:00:00,77.0,28.0,6.0,140.0,14.685833,100.871996
2018-03-28 10:00:00,54.0,32.8,7.0,170.0,14.685833,100.871996
2018-03-28 11:00:00,46.0,32.8,7.0,170.0,14.685833,100.871996
2018-03-28 12:00:00,44.0,32.8,7.0,170.0,14.685833,100.871996
2018-03-28 13:00:00,50.0,34.7,9.0,210.0,14.685833,100.871996
2018-03-28 14:00:00,56.0,34.7,9.0,210.0,14.685833,100.871996
2018-03-28 15:00:00,53.0,34.7,9.0,210.0,14.685833,100.871996
2018-03-28 16:00:00,45.0,34.8,11.0,220.0,14.685833,100.871996
2018-03-28 17:00:00,46.0,34.8,11.0,220.0,14.685833,100.871996
2018-03-28 18:00:00,46.0,34.8,11.0,220.0,14.685833,100.871996
2018-03-28 19:00:00,49.0,32.0,11.0,215.0,14.685833,100.871996
2018-03-28 20:00:00,49.0,32.0,11.0,215.0,14.685833,100.871996
2018-03-28 21:00:00,53.0,32.0,11.0,215.0,14.685833,100.871996
2018-03-28 22:00:00,49.0,30.0,5.0,285.0,14.685833,100.871996
2018-03-28 23:00:00,37.0,30.0,5.0,285.0,14.685833,100.871996
2018-03-29 00:00:00,28.0,30.0,5.0,285.0,14.685833,100.871996
2018-03-29 01:00:00,28.0,28.2,13.0,240.0,14.685833,100.871996
2018-03-29 02:00:00,28.0,28.2,13.0,240.0,14.685833,100.871996
2018-03-29 03:00:00,30.0,28.2,13.0,240.0,14.685833,100.871996
2018-03-29 04:00:00,27.0,27.1,14.0,235.0,14.685833,100.871996
2018-03-29 05:00:00,31.0,27.1,14.0,235.0,14.685833,100.871996
2018-03-29 06:00:00,29.0,27.1,14.0,235.0,14.685833,100.871996
2018-03-29 07:00:00,28.0,27.5,12.0,240.0,14.685833,100.871996
2018-03-29 08:00:00,25.0,27.5,12.0,240.0,14.685833,100.871996
2018-03-29 09:00:00,38.0,27.5,12.0,240.0,14.685833,100.871996
2018-03-29 10:00:00,32.0,33.0,14.0,235.0,14.685833,100.871996
2018-03-29 11:00:00,21.0,33.0,14.0,235.0,14.685833,100.871996
2018-03-29 12:00:00,31.0,33.0,14.0,235.0,14.685833,100.871996
2018-03-29 13:00:00,39.0,36.3,14.0,230.0,14.685833,100.871996
2018-03-29 14:00:00,46.0,36.3,14.0,230.0,14.685833,100.871996
2018-03-29 15:00:00,37.0,36.3,14.0,230.0,14.685833,100.871996
2018-03-29 16:00:00,37.0,36.1,13.0,230.0,14.685833,100.871996
2018-03-29 17:00:00,32.0,36.1,13.0,230.0,14.685833,100.871996
2018-03-29 18:00:00,25.0,36.1,13.0,230.0,14.685833,100.871996
2018-03-29 19:00:00,26.0,31.7,9.0,205.0,14.685833,100.871996
2018-03-29 20:00:00,36.0,31.7,9.0,205.0,14.685833,100.871996
2018-03-29 21:00:00,41.0,31.7,9.0,205.0,14.685833,100.871996
2018-03-29 22:00:00,39.0,29.5,13.0,255.0,14.685833,100.871996
2018-03-29 23:00:00,23.0,29.5,13.0,255.0,14.685833,100.871996
