year,month,day,hour,temp,wind speed,wind dir,PM2.5
2017,9,26,4,23.4,17.0,170.0,22.0
2017,9,26,5,23.4,17.0,170.0,15.0
2017,9,26,6,23.4,17.0,170.0,53.0
2017,9,26,7,24.5,22.0,175.0,53.0
2017,9,26,8,24.5,22.0,175.0,53.0
2017,9,26,9,24.5,22.0,175.0,53.0
2017,9,26,10,28.3,20.0,155.0,12.0
2017,9,26,11,28.3,20.0,155.0,20.0
2017,9,26,12,28.3,20.0,155.0,19.0
2017,9,26,13,31.2,16.0,160.0,16.0
2017,9,26,14,31.2,16.0,160.0,16.0
2017,9,26,15,31.2,16.0,160.0,15.0
2017,9,26,16,30.6,13.0,135.0,17.0
2017,9,26,17,30.6,13.0,135.0,15.0
2017,9,26,18,30.6,13.0,135.0,21.0
2017,9,26,19,25.4,24.0,145.0,17.0
2017,9,26,20,25.4,24.0,145.0,12.0
2017,9,26,21,25.4,24.0,145.0,14.0
2017,9,26,22,24.0,23.0,145.0,13.0
2017,9,26,23,24.0,23.0,145.0,15.0
2017,9,27,0,24.0,23.0,145.0,10.0
2017,9,27,1,22.8,24.0,145.0,10.0
2017,9,27,2,22.8,24.0,145.0,11.0
2017,9,27,3,22.8,24.0,145.0,12.0
2017,9,27,4,22.3,25.0,145.0,16.0
2017,9,27,5,22.3,25.0,145.0,12.0
2017,9,27,6,22.3,25.0,145.0,17.0
2017,9,27,7,24.1,14.0,140.0,14.0
2017,9,27,8,24.1,14.0,140.0,15.0
2017,9,27,9,24.1,14.0,140.0,17.0
2017,9,27,10,30.5,12.0,140.0,15.0
2017,9,27,11,30.5,12.0,140.0,11.0
2017,9,27,12,30.5,12.0,140.0,14.0
2017,9,27,13,31.3,12.0,155.0,16.0
2017,9,27,14,31.3,12.0,155.0,12.0
2017,9,27,15,31.3,12.0,155.0,16.0
2017,9,27,16,30.6,11.0,160.0,20.0
2017,9,27,17,30.6,11.0,160.0,19.0
2017,9,27,18,30.6,11.0,160.0,20.0
2017,9,27,19,25.3,14.0,150.0,19.0
2017,9,27,20,25.3,14.0,150.0,20.0
2017,9,27,21,25.3,14.0,150.0,20.0
2017,9,27,22,23.7,14.0,165.0,17.0
2017,9,27,23,23.7,14.0,165.0,17.0
2017,9,28,0,23.7,14.0,165.0,19.0
2017,9,28,1,22.9,10.0,170.0,17.0
2017,9,28,2,22.9,10.0,170.0,15.0
2017,9,28,3,22.9,10.0,170.0,17.0
2017,9,28,4,22.2,4.0,185.0,18.0
2017,9,28,5,22.2,4.0,185.0,13.0
2017,9,28,6,22.2,4.0,185.0,20.0
2017,9,28,7,23.9,7.0,195.0,22.0
2017,9,28,8,23.9,7.0,195.0,22.0
2017,9,28,9,23.9,7.0,195.0,22.0
2017,9,28,10,31.4,2.0,220.0,23.0
2017,9,28,11,31.4,2.0,220.0,13.0
2017,9,28,12,31.4,2.0,220.0,15.0
2017,9,28,13,33.9,5.0,265.0,19.0
2017,9,28,14,33.9,5.0,265.0,19.0
2017,9,28,15,33.9,5.0,265.0,17.0
2017,9,28,16,33.0,3.0,280.0,25.0
2017,9,28,17,33.0,3.0,280.0,20.0
2017,9,28,18,33.0,3.0,280.0,20.0
2017,9,28,19,26.7,3.0,335.0,22.0
2017,9,28,20,26.7,3.0,335.0,22.0
2017,9,28,21,26.7,3.0,335.0,22.0
2017,9,28,22,24.8,3.0,295.0,23.0
2017,9,28,23,24.8,3.0,295.0,23.0
2017,9,29,0,24.8,3.0,295.0,19.0
2017,9,29,1,23.5,2.0,350.0,15.0
2017,9,29,2,23.5,2.0,350.0,20.0
2017,9,29,3,23.5,2.0,350.0,18.0
2017,9,29,4,23.0,2.0,0.0,13.0
2017,9,29,5,23.0,2.0,0.0,19.0
2017,9,29,6,23.0,2.0,0.0,22.0
2017,9,29,7,24.1,4.0,95.0,16.0
2017,9,29,8,24.1,4.0,95.0,14.0
2017,9,29,9,24.1,4.0,95.0,12.0
2017,9,29,10,30.3,6.0,105.0,13.0
2017,9,29,11,30.3,6.0,105.0,13.0
2017,9,29,12,30.3,6.0,105.0,11.0
2017,9,29,13,31.6,3.0,95.0,14.0
2017,9,29,14,31.6,3.0,95.0,12.0
2017,9,29,15,31.6,3.0,95.0,11.0
2017,9,29,16,31.5,4.0,105.0,9.0
2017,9,29,17,31.5,4.0,105.0,12.0
2017,9,29,18,31.5,4.0,105.0,14.0
2017,9,29,19,25.2,12.0,65.0,15.0
2017,9,29,20,25.2,12.0,65.0,16.0
2017,9,29,21,25.2,12.0,65.0,13.0
2017,9,29,22,23.8,9.0,70.0,10.0
2017,9,29,23,23.8,9.0,70.0,12.0
2017,9,30,0,23.8,9.0,70.0,11.0
2017,9,30,1,22.5,12.0,135.0,10.0
2017,9,30,2,22.5,12.0,135.0,13.0
2017,9,30,3,22.5,12.0,135.0,11.0
2017,9,30,4,22.0,12.0,125.0,8.0
2017,9,30,5,22.0,12.0,125.0,12.0
2017,9,30,6,22.0,12.0,125.0,14.0
2017,9,30,7,23.4,9.0,125.0,14.0
2017,9,30,8,23.4,9.0,125.0,14.0
2017,9,30,9,23.4,9.0,125.0,15.0
2017,9,30,10,31.4,9.0,120.0,14.0
2017,9,30,11,31.4,9.0,120.0,17.0
2017,9,30,12,31.4,9.0,120.0,16.0
2017,9,30,13,33.1,7.0,125.0,11.0
2017,9,30,14,33.1,7.0,125.0,16.0
2017,9,30,15,33.1,7.0,125.0,18.0
2017,9,30,16,31.7,6.0,115.0,19.0
2017,9,30,17,31.7,6.0,115.0,17.0
2017,9,30,18,31.7,6.0,115.0,18.0
2017,9,30,19,25.6,7.0,85.0,21.0
2017,9,30,20,25.6,7.0,85.0,28.0
2017,9,30,21,25.6,7.0,85.0,20.0
2017,9,30,22,24.1,6.0,85.0,15.0
2017,9,30,23,24.1,6.0,85.0,17.0
2017,10,1,0,24.1,6.0,85.0,23.0
2017,10,1,1,22.9,7.0,115.0,18.0
2017,10,1,2,22.9,7.0,115.0,17.0
2017,10,1,3,22.9,7.0,115.0,13.0
2017,10,1,4,22.1,6.0,130.0,14.0
2017,10,1,5,22.1,6.0,130.0,16.0
2017,10,1,6,22.1,6.0,130.0,17.0
2017,10,1,7,23.6,6.0,130.0,19.0
2017,10,1,8,23.6,6.0,130.0,21.0
2017,10,1,9,23.6,6.0,130.0,22.0
2017,10,1,10,31.4,6.0,140.0,24.0
2017,10,1,11,31.4,6.0,140.0,24.0
2017,10,1,12,31.4,6.0,140.0,27.0
2017,10,1,13,33.0,5.0,150.0,20.0
2017,10,1,14,33.0,5.0,150.0,15.0
2017,10,1,15,33.0,5.0,150.0,16.0
2017,10,1,16,32.1,4.0,155.0,15.0
2017,10,1,17,32.1,4.0,155.0,20.0
2017,10,1,18,32.1,4.0,155.0,17.0
2017,10,1,19,26.0,2.0,305.0,23.0
2017,10,1,20,26.0,2.0,305.0,25.0
2017,10,1,21,26.0,2.0,305.0,26.0
2017,10,1,22,24.2,3.0,275.0,25.0
2017,10,1,23,24.2,3.0,275.0,21.0
2017,10,2,0,24.2,3.0,275.0,16.0
2017,10,2,1,23.1,4.0,295.0,18.0
2017,10,2,2,23.1,4.0,295.0,20.0
2017,10,2,3,23.1,4.0,295.0,19.0
2017,10,2,4,22.5,5.0,305.0,18.0
2017,10,2,5,22.5,5.0,305.0,17.0
2017,10,2,6,22.5,5.0,305.0,14.0
2017,10,2,7,24.0,4.0,30.0,20.0
2017,10,2,8,24.0,4.0,30.0,24.0
2017,10,2,9,24.0,4.0,30.0,23.0
2017,10,2,10,31.9,5.0,50.0,21.0
2017,10,2,11,31.9,5.0,50.0,27.0
2017,10,2,12,31.9,5.0,50.0,20.0
2017,10,2,13,34.1,6.0,20.0,23.0
2017,10,2,14,34.1,6.0,20.0,16.0
2017,10,2,15,34.1,6.0,20.0,15.0
2017,10,2,16,32.4,7.0,65.0,16.0
2017,10,2,17,32.4,7.0,65.0,19.0
2017,10,2,18,32.4,7.0,65.0,19.0
2017,10,2,19,26.1,9.0,45.0,23.0
2017,10,2,20,26.1,9.0,45.0,24.0
2017,10,2,21,26.1,9.0,45.0,19.0
2017,10,2,22,24.3,8.0,70.0,19.0
2017,10,2,23,24.3,8.0,70.0,18.0
2017,10,3,0,24.3,8.0,70.0,19.0
2017,10,3,1,23.0,11.0,125.0,16.0
2017,10,3,2,23.0,11.0,125.0,18.0
2017,10,3,3,23.0,11.0,125.0,21.0
2017,10,3,4,22.4,13.0,130.0,16.0
2017,10,3,5,22.4,13.0,130.0,20.0
2017,10,3,6,22.4,13.0,130.0,14.0
2017,10,3,7,23.6,12.0,110.0,20.0
2017,10,3,8,23.6,12.0,110.0,19.0
2017,10,3,9,23.6,12.0,110.0,26.0
2017,10,3,10,31.2,10.0,90.0,21.0
2017,10,3,11,31.2,10.0,90.0,19.0
2017,10,3,12,31.2,10.0,90.0,18.0
2017,10,3,13,31.0,9.0,85.0,7.0
2017,10,3,14,31.0,9.0,85.0,15.0
2017,10,3,15,31.0,9.0,85.0,9.0
2017,10,3,16,29.3,11.0,70.0,9.0
2017,10,3,17,29.3,11.0,70.0,8.0
2017,10,3,18,29.3,11.0,70.0,10.0
2017,10,3,19,25.1,12.0,65.0,12.0
2017,10,3,20,25.1,12.0,65.0,13.0
2017,10,3,21,25.1,12.0,65.0,18.0
2017,10,3,22,24.2,13.0,90.0,14.0
2017,10,3,23,24.2,13.0,90.0,15.0
2017,10,4,0,24.2,13.0,90.0,16.0
2017,10,4,1,22.9,20.0,110.0,15.0
2017,10,4,2,22.9,20.0,110.0,12.0
2017,10,4,3,22.9,20.0,110.0,11.0
2017,10,4,4,22.5,20.0,105.0,14.0
2017,10,4,5,22.5,20.0,105.0,12.0
2017,10,4,6,22.5,20.0,105.0,16.0
2017,10,4,7,23.9,25.0,85.0,15.0
2017,10,4,8,23.9,25.0,85.0,14.0
2017,10,4,9,23.9,25.0,85.0,12.0
2017,10,4,10,29.5,26.0,85.0,10.0
2017,10,4,11,29.5,26.0,85.0,15.0
2017,10,4,12,29.5,26.0,85.0,14.0
2017,10,4,13,30.8,21.0,80.0,13.0
2017,10,4,14,30.8,21.0,80.0,9.0
2017,10,4,15,30.8,21.0,80.0,8.0
2017,10,4,16,30.0,20.0,75.0,11.0
2017,10,4,17,30.0,20.0,75.0,13.0
2017,10,4,18,30.0,20.0,75.0,12.0
2017,10,4,19,23.7,33.0,105.0,8.0
2017,10,4,20,23.7,33.0,105.0,21.0
2017,10,4,21,23.7,33.0,105.0,15.0
2017,10,4,22,22.8,50.0,110.0,8.0
2017,10,4,23,22.8,50.0,110.0,10.0
2017,10,5,0,22.8,50.0,110.0,8.0
2017,10,5,1,21.9,50.0,110.0,6.0
2017,10,5,2,21.9,50.0,110.0,11.0
2017,10,5,3,21.9,50.0,110.0,7.0
2017,10,5,4,21.3,48.0,110.0,9.0
2017,10,5,5,21.3,48.0,110.0,8.0
2017,10,5,6,21.3,48.0,110.0,10.0
2017,10,5,7,22.1,51.0,105.0,14.0
2017,10,5,8,22.1,51.0,105.0,13.0
2017,10,5,9,22.1,51.0,105.0,10.0
2017,10,5,10,23.9,45.0,105.0,12.0
2017,10,5,11,23.9,45.0,105.0,13.0
2017,10,5,12,23.9,45.0,105.0,16.0
2017,10,5,13,29.6,30.0,130.0,12.0
2017,10,5,14,29.6,30.0,130.0,10.0
2017,10,5,15,29.6,30.0,130.0,8.0
2017,10,5,16,27.1,17.0,130.0,11.0
2017,10,5,17,27.1,17.0,130.0,14.0
2017,10,5,18,27.1,17.0,130.0,13.0
2017,10,5,19,22.8,16.0,100.0,14.0
2017,10,5,20,22.8,16.0,100.0,12.0
2017,10,5,21,22.8,16.0,100.0,15.0
2017,10,5,22,22.3,16.0,95.0,13.0
2017,10,5,23,22.3,16.0,95.0,14.0
2017,10,6,0,22.3,16.0,95.0,9.0
2017,10,6,1,21.1,10.0,90.0,14.0
2017,10,6,2,21.1,10.0,90.0,12.0
2017,10,6,3,21.1,10.0,90.0,14.0
2017,10,6,4,20.6,10.0,90.0,13.0
2017,10,6,5,20.6,10.0,90.0,14.0
2017,10,6,6,20.6,10.0,90.0,16.0
2017,10,6,7,22.1,11.0,95.0,10.0
2017,10,6,8,22.1,11.0,95.0,15.0
2017,10,6,9,22.1,11.0,95.0,15.0
2017,10,6,10,28.1,10.0,85.0,16.0
2017,10,6,11,28.1,10.0,85.0,8.0
2017,10,6,12,28.1,10.0,85.0,10.0
2017,10,6,13,31.0,9.0,80.0,9.0
2017,10,6,14,31.0,9.0,80.0,14.0
2017,10,6,15,31.0,9.0,80.0,14.0
2017,10,6,16,30.0,8.0,80.0,17.0
2017,10,6,17,30.0,8.0,80.0,12.0
2017,10,6,18,30.0,8.0,80.0,11.0
2017,10,6,19,24.4,9.0,60.0,21.0
2017,10,6,20,24.4,9.0,60.0,15.0
2017,10,6,21,24.4,9.0,60.0,19.0
2017,10,6,22,23.1,10.0,90.0,18.0
2017,10,6,23,23.1,10.0,90.0,12.0
2017,10,7,0,23.1,10.0,90.0,16.0
2017,10,7,1,22.1,7.0,110.0,15.0
2017,10,7,2,22.1,7.0,110.0,16.0
2017,10,7,3,22.1,7.0,110.0,15.0
2017,10,7,4,21.3,6.0,110.0,19.0
2017,10,7,5,21.3,6.0,110.0,13.0
2017,10,7,6,21.3,6.0,110.0,12.0
2017,10,7,7,22.8,6.0,100.0,19.0
2017,10,7,8,22.8,6.0,100.0,13.0
2017,10,7,9,22.8,6.0,100.0,13.0
2017,10,7,10,30.8,7.0,80.0,10.0
2017,10,7,11,30.8,7.0,80.0,10.0
2017,10,7,12,30.8,7.0,80.0,9.0
2017,10,7,13,33.2,8.0,85.0,9.0
2017,10,7,14,33.2,8.0,85.0,15.0
2017,10,7,15,33.2,8.0,85.0,10.0
2017,10,7,16,31.7,9.0,80.0,14.0
2017,10,7,17,31.7,9.0,80.0,13.0
2017,10,7,18,31.7,9.0,80.0,15.0
2017,10,7,19,25.4,10.0,80.0,20.0
2017,10,7,20,25.4,10.0,80.0,16.0
2017,10,7,21,25.4,10.0,80.0,16.0
2017,10,7,22,23.7,10.0,95.0,17.0
2017,10,7,23,23.7,10.0,95.0,10.0
2017,10,8,0,23.7,10.0,95.0,10.0
2017,10,8,1,22.4,10.0,130.0,11.0
2017,10,8,2,22.4,10.0,130.0,10.0
2017,10,8,3,22.4,10.0,130.0,14.0
2017,10,8,4,21.8,11.0,115.0,12.0
2017,10,8,5,21.8,11.0,115.0,9.0
2017,10,8,6,21.8,11.0,115.0,11.0
2017,10,8,7,23.0,15.0,100.0,11.0
2017,10,8,8,23.0,15.0,100.0,15.0
2017,10,8,9,23.0,15.0,100.0,11.0
2017,10,8,10,30.7,14.0,95.0,16.0
2017,10,8,11,30.7,14.0,95.0,11.0
2017,10,8,12,30.7,14.0,95.0,9.0
2017,10,8,13,31.3,14.0,105.0,15.0
2017,10,8,14,31.3,14.0,105.0,13.0
2017,10,8,15,31.3,14.0,105.0,12.0
2017,10,8,16,30.5,12.0,105.0,12.0
2017,10,8,17,30.5,12.0,105.0,17.0
2017,10,8,18,30.5,12.0,105.0,10.0
2017,10,8,19,25.3,16.0,95.0,9.0
2017,10,8,20,25.3,16.0,95.0,14.0
2017,10,8,21,25.3,16.0,95.0,19.0
2017,10,8,22,23.8,24.0,110.0,12.0
2017,10,8,23,23.8,24.0,110.0,12.0
2017,10,9,0,23.8,24.0,110.0,9.0
2017,10,9,1,22.6,25.0,110.0,8.0
2017,10,9,2,22.6,25.0,110.0,8.0
2017,10,9,3,22.6,25.0,110.0,9.0
2017,10,9,4,21.9,21.0,110.0,10.0
2017,10,9,5,21.9,21.0,110.0,10.0
2017,10,9,6,21.9,21.0,110.0,12.0
2017,10,9,7,23.1,21.0,95.0,13.0
2017,10,9,8,23.1,21.0,95.0,13.0
2017,10,9,9,23.1,21.0,95.0,12.0
2017,10,9,10,30.4,15.0,85.0,11.0
2017,10,9,11,30.4,15.0,85.0,13.0
2017,10,9,12,30.4,15.0,85.0,12.0
2017,10,9,13,33.3,9.0,75.0,14.0
2017,10,9,14,33.3,9.0,75.0,9.0
2017,10,9,15,33.3,9.0,75.0,10.0
2017,10,9,16,31.8,8.0,60.0,11.0
2017,10,9,17,31.8,8.0,60.0,19.0
2017,10,9,18,31.8,8.0,60.0,14.0
2017,10,9,19,25.5,14.0,25.0,12.0
2017,10,9,20,25.5,14.0,25.0,17.0
2017,10,9,21,25.5,14.0,25.0,16.0
2017,10,9,22,23.9,15.0,35.0,18.0
2017,10,9,23,23.9,15.0,35.0,10.0
2017,10,10,0,23.9,15.0,35.0,10.0
2017,10,10,1,22.8,18.0,40.0,12.0
2017,10,10,2,22.8,18.0,40.0,16.0
2017,10,10,3,22.8,18.0,40.0,10.0
2017,10,10,4,22.4,22.0,35.0,15.0
2017,10,10,5,22.4,22.0,35.0,18.0
2017,10,10,6,22.4,22.0,35.0,15.0
2017,10,10,7,23.6,23.0,30.0,15.0
2017,10,10,8,23.6,23.0,30.0,19.0
2017,10,10,9,23.6,23.0,30.0,18.0
2017,10,10,10,31.7,21.0,35.0,18.0
2017,10,10,11,31.7,21.0,35.0,12.0
2017,10,10,12,31.7,21.0,35.0,12.0
2017,10,10,13,34.3,15.0,50.0,12.0
2017,10,10,14,34.3,15.0,50.0,9.0
2017,10,10,15,34.3,15.0,50.0,11.0
2017,10,10,16,29.0,32.0,45.0,12.0
2017,10,10,17,29.0,32.0,45.0,13.0
2017,10,10,18,29.0,32.0,45.0,19.0
2017,10,10,19,24.8,39.0,40.0,23.0
2017,10,10,20,24.8,39.0,40.0,23.0
2017,10,10,21,24.8,39.0,40.0,19.0
2017,10,10,22,23.7,40.0,40.0,12.0
2017,10,10,23,23.7,40.0,40.0,20.0
2017,10,11,0,23.7,40.0,40.0,16.0
2017,10,11,1,23.2,20.0,20.0,10.0
2017,10,11,2,23.2,20.0,20.0,11.0
2017,10,11,3,23.2,20.0,20.0,13.0
2017,10,11,4,22.6,11.0,350.0,11.0
2017,10,11,5,22.6,11.0,350.0,8.0
2017,10,11,6,22.6,11.0,350.0,15.0
2017,10,11,7,22.8,9.0,305.0,16.0
2017,10,11,8,22.8,9.0,305.0,11.0
2017,10,11,9,22.8,9.0,305.0,13.0
2017,10,11,10,24.9,7.0,235.0,13.0
2017,10,11,11,24.9,7.0,235.0,10.0
2017,10,11,12,24.9,7.0,235.0,15.0
2017,10,11,13,28.1,11.0,220.0,13.0
2017,10,11,14,28.1,11.0,220.0,11.0
2017,10,11,15,28.1,11.0,220.0,13.0
2017,10,11,16,28.0,13.0,200.0,10.0
2017,10,11,17,28.0,13.0,200.0,15.0
2017,10,11,18,28.0,13.0,200.0,16.0
2017,10,11,19,23.5,18.0,200.0,17.0
2017,10,11,20,23.5,18.0,200.0,11.0
2017,10,11,21,23.5,18.0,200.0,12.0
2017,10,11,22,23.1,13.0,195.0,19.0
2017,10,11,23,23.1,13.0,195.0,16.0
2017,10,12,0,23.1,13.0,195.0,15.0
2017,10,12,1,22.4,12.0,180.0,11.0
2017,10,12,2,22.4,12.0,180.0,14.0
2017,10,12,3,22.4,12.0,180.0,17.0
2017,10,12,4,21.8,10.0,165.0,15.0
2017,10,12,5,21.8,10.0,165.0,10.0
2017,10,12,6,21.8,10.0,165.0,11.0
2017,10,12,7,22.8,12.0,160.0,14.0
2017,10,12,8,22.8,12.0,160.0,20.0
2017,10,12,9,22.8,12.0,160.0,13.0
2017,10,12,10,29.4,12.0,155.0,12.0
2017,10,12,11,29.4,12.0,155.0,11.0
2017,10,12,12,29.4,12.0,155.0,13.0
2017,10,12,13,31.0,11.0,160.0,17.0
2017,10,12,14,31.0,11.0,160.0,11.0
2017,10,12,15,31.0,11.0,160.0,14.0
2017,10,12,16,30.2,11.0,165.0,9.0
2017,10,12,17,30.2,11.0,165.0,14.0
2017,10,12,18,30.2,11.0,165.0,16.0
2017,10,12,19,24.6,11.0,165.0,14.0
2017,10,12,20,24.6,11.0,165.0,18.0
2017,10,12,21,24.6,11.0,165.0,17.0
2017,10,12,22,23.2,13.0,160.0,12.0
2017,10,12,23,23.2,13.0,160.0,9.0
2017,10,13,0,23.2,13.0,160.0,10.0
2017,10,13,1,22.3,14.0,160.0,13.0
2017,10,13,2,22.3,14.0,160.0,15.0
2017,10,13,3,22.3,14.0,160.0,9.0
2017,10,13,4,21.6,15.0,155.0,16.0
2017,10,13,5,21.6,15.0,155.0,11.0
2017,10,13,6,21.6,15.0,155.0,10.0
2017,10,13,7,23.1,12.0,160.0,9.0
2017,10,13,8,23.1,12.0,160.0,10.0
2017,10,13,9,23.1,12.0,160.0,17.0
2017,10,13,10,30.5,8.0,165.0,14.0
2017,10,13,11,30.5,8.0,165.0,13.0
2017,10,13,12,30.5,8.0,165.0,17.0
2017,10,13,13,31.8,9.0,170.0,12.0
2017,10,13,14,31.8,9.0,170.0,13.0
2017,10,13,15,31.8,9.0,170.0,15.0
2017,10,13,16,30.7,9.0,175.0,12.0
2017,10,13,17,30.7,9.0,175.0,15.0
2017,10,13,18,30.7,9.0,175.0,17.0
2017,10,13,19,25.0,4.0,220.0,14.0
2017,10,13,20,25.0,4.0,220.0,14.0
2017,10,13,21,25.0,4.0,220.0,13.0
2017,10,13,22,23.3,7.0,120.0,14.0
2017,10,13,23,23.3,7.0,120.0,24.0
2017,10,14,0,23.3,7.0,120.0,20.0
2017,10,14,1,22.5,11.0,140.0,18.0
2017,10,14,2,22.5,11.0,140.0,16.0
2017,10,14,3,22.5,11.0,140.0,13.0
2017,10,14,4,21.8,9.0,160.0,15.0
2017,10,14,5,21.8,9.0,160.0,14.0
2017,10,14,6,21.8,9.0,160.0,14.0
2017,10,14,7,22.9,10.0,165.0,10.0
2017,10,14,8,22.9,10.0,165.0,19.0
2017,10,14,9,22.9,10.0,165.0,14.0
2017,10,14,10,30.5,6.0,175.0,18.0
2017,10,14,11,30.5,6.0,175.0,20.0
2017,10,14,12,30.5,6.0,175.0,21.0
2017,10,14,13,32.2,3.0,180.0,22.0
2017,10,14,14,32.2,3.0,180.0,19.0
2017,10,14,15,32.2,3.0,180.0,15.0
2017,10,14,16,30.8,6.0,175.0,13.0
2017,10,14,17,30.8,6.0,175.0,15.0
2017,10,14,18,30.8,6.0,175.0,17.0
2017,10,14,19,25.0,5.0,245.0,13.0
2017,10,14,20,25.0,5.0,245.0,15.0
2017,10,14,21,25.0,5.0,245.0,18.0
2017,10,14,22,23.3,3.0,250.0,16.0
2017,10,14,23,23.3,3.0,250.0,14.0
2017,10,15,0,23.3,3.0,250.0,14.0
2017,10,15,1,22.5,2.0,230.0,13.0
2017,10,15,2,22.5,2.0,230.0,10.0
2017,10,15,3,22.5,2.0,230.0,8.0
2017,10,15,4,21.7,2.0,205.0,11.0
2017,10,15,5,21.7,2.0,205.0,12.0
2017,10,15,6,21.7,2.0,205.0,15.0
2017,10,15,7,22.9,2.0,65.0,11.0
2017,10,15,8,22.9,2.0,65.0,15.0
2017,10,15,9,22.9,2.0,65.0,14.0
2017,10,15,10,30.5,3.0,55.0,17.0
2017,10,15,11,30.5,3.0,55.0,14.0
2017,10,15,12,30.5,3.0,55.0,12.0
2017,10,15,13,33.1,1.0,180.0,17.0
2017,10,15,14,33.1,1.0,180.0,18.0
2017,10,15,15,33.1,1.0,180.0,14.0
2017,10,15,16,31.2,4.0,170.0,16.0
2017,10,15,17,31.2,4.0,170.0,21.0
2017,10,15,18,31.2,4.0,170.0,19.0
2017,10,15,19,25.2,3.0,265.0,17.0
2017,10,15,20,25.2,3.0,265.0,14.0
2017,10,15,21,25.2,3.0,265.0,17.0
2017,10,15,22,23.6,4.0,235.0,11.0
2017,10,15,23,23.6,4.0,235.0,15.0
2017,10,16,0,23.6,4.0,235.0,11.0
2017,10,16,1,22.5,5.0,235.0,14.0
2017,10,16,2,22.5,5.0,235.0,10.0
2017,10,16,3,22.5,5.0,235.0,11.0
2017,10,16,4,21.9,5.0,255.0,17.0
2017,10,16,5,21.9,5.0,255.0,17.0
2017,10,16,6,21.9,5.0,255.0,13.0
2017,10,16,7,23.0,7.0,320.0,20.0
2017,10,16,8,23.0,7.0,320.0,18.0
2017,10,16,9,23.0,7.0,320.0,15.0
2017,10,16,10,30.6,6.0,320.0,17.0
2017,10,16,11,30.6,6.0,320.0,18.0
2017,10,16,12,30.6,6.0,320.0,11.0
2017,10,16,13,34.3,4.0,315.0,11.0
2017,10,16,14,34.3,4.0,315.0,18.0
2017,10,16,15,34.3,4.0,315.0,9.0
2017,10,16,16,31.5,1.0,85.0,12.0
2017,10,16,17,31.5,1.0,85.0,11.0
2017,10,16,18,31.5,1.0,85.0,11.0
2017,10,16,19,25.5,3.0,25.0,14.0
2017,10,16,20,25.5,3.0,25.0,13.0
2017,10,16,21,25.5,3.0,25.0,11.0
2017,10,16,22,24.3,5.0,100.0,14.0
2017,10,16,23,24.3,5.0,100.0,12.0
2017,10,17,0,24.3,5.0,100.0,12.0
2017,10,17,1,23.4,7.0,115.0,10.0
2017,10,17,2,23.4,7.0,115.0,11.0
2017,10,17,3,23.4,7.0,115.0,10.0
2017,10,17,4,22.9,8.0,85.0,14.0
2017,10,17,5,22.9,8.0,85.0,14.0
2017,10,17,6,22.9,8.0,85.0,13.0
2017,10,17,7,23.4,12.0,65.0,9.0
2017,10,17,8,23.4,12.0,65.0,18.0
2017,10,17,9,23.4,12.0,65.0,13.0
2017,10,17,10,28.6,14.0,75.0,13.0
2017,10,17,11,28.6,14.0,75.0,15.0
2017,10,17,12,28.6,14.0,75.0,16.0
2017,10,17,13,27.9,17.0,90.0,15.0
2017,10,17,14,27.9,17.0,90.0,11.0
2017,10,17,15,27.9,17.0,90.0,13.0
2017,10,17,16,27.0,17.0,90.0,17.0
2017,10,17,17,27.0,17.0,90.0,19.0
2017,10,17,18,27.0,17.0,90.0,18.0
2017,10,17,19,23.0,16.0,100.0,19.0
2017,10,17,20,23.0,16.0,100.0,20.0
2017,10,17,21,23.0,16.0,100.0,18.0
2017,10,17,22,22.3,17.0,115.0,14.0
2017,10,17,23,22.3,17.0,115.0,18.0
2017,10,18,0,22.3,17.0,115.0,9.0
2017,10,18,1,21.4,17.0,115.0,10.0
2017,10,18,2,21.4,17.0,115.0,12.0
2017,10,18,3,21.4,17.0,115.0,21.0
2017,10,18,4,21.2,18.0,110.0,9.0
2017,10,18,5,21.2,18.0,110.0,14.0
2017,10,18,6,21.2,18.0,110.0,14.0
2017,10,18,7,22.0,21.0,95.0,10.0
2017,10,18,8,22.0,21.0,95.0,13.0
2017,10,18,9,22.0,21.0,95.0,16.0
2017,10,18,10,26.4,20.0,95.0,17.0
2017,10,18,11,26.4,20.0,95.0,19.0
2017,10,18,12,26.4,20.0,95.0,17.0
2017,10,18,13,28.0,15.0,115.0,16.0
2017,10,18,14,28.0,15.0,115.0,10.0
2017,10,18,15,28.0,15.0,115.0,13.0
2017,10,18,16,28.5,11.0,100.0,20.0
2017,10,18,17,28.5,11.0,100.0,18.0
2017,10,18,18,28.5,11.0,100.0,17.0
2017,10,18,19,23.0,13.0,90.0,15.0
2017,10,18,20,23.0,13.0,90.0,24.0
2017,10,18,21,23.0,13.0,90.0,20.0
2017,10,18,22,21.8,13.0,110.0,21.0
2017,10,18,23,21.8,13.0,110.0,16.0
2017,10,19,0,21.8,13.0,110.0,11.0
2017,10,19,1,21.0,12.0,120.0,17.0
2017,10,19,2,21.0,12.0,120.0,19.0
2017,10,19,3,21.0,12.0,120.0,14.0
2017,10,19,4,20.4,11.0,110.0,18.0
2017,10,19,5,20.4,11.0,110.0,24.0
2017,10,19,6,20.4,11.0,110.0,16.0
2017,10,19,7,21.7,12.0,100.0,16.0
2017,10,19,8,21.7,12.0,100.0,62.0
2017,10,19,9,21.7,12.0,100.0,62.0
